respondentID,activity_year,assessment_area_number,income_group_code,agency_code,loan_type,action_taken_type,state,county,msa,partial_county_indicator,split_county_indicator,population_classification,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,nLoans,amtLoans,institution_name,agency,income_group,cra_level,avgSmallLoan,nWorkingLoans,amtWorkingLoans,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,amtLoans_adj,amtWorkingLoans_adj
24571,2017,,14,1,4,1,36,61,35614.0,N,N,L,2,108000,1,200000,0,0,1,8000,0,0,3,308000,"Citizens Bank, NA (RI)",OCC,,unknown,54000.0,3.0,308000.0,108000.0,200000.0,0.0,8000.0,308000.0,308000.0
24646,2017,,13,1,4,1,36,61,35614.0,N,N,L,1,31000,0,0,0,0,0,0,0,0,1,31000,Old Plank Trail Community Bank (IL),OCC,> 120% of MFI,upper,31000.0,1.0,31000.0,31000.0,0.0,0.0,0.0,31000.0,31000.0
24828,2017,,3,1,4,1,36,61,35614.0,N,N,L,4,15000,0,0,0,0,2,8000,0,0,4,15000,"Capital One Bank (USA), N.A. (VA)",OCC,20% to 30% of MFI,low,3750.0,0.0,0.0,15000.0,0.0,0.0,8000.0,15000.0,0.0
24828,2017,,4,1,4,1,36,61,35614.0,N,N,L,69,510000,0,0,0,0,43,249000,0,0,69,510000,"Capital One Bank (USA), N.A. (VA)",OCC,30% to 40% of MFI,low,7391.304347826087,0.0,0.0,510000.0,0.0,0.0,249000.0,510000.0,0.0
24828,2017,,5,1,4,1,36,61,35614.0,N,N,L,219,1461000,0,0,0,0,133,934000,0,0,219,1461000,"Capital One Bank (USA), N.A. (VA)",OCC,40% to 50% of MFI,low,6671.232876712329,0.0,0.0,1461000.0,0.0,0.0,934000.0,1461000.0,0.0
24828,2017,,6,1,4,1,36,61,35614.0,N,N,L,176,1143000,0,0,0,0,94,521000,0,0,176,1143000,"Capital One Bank (USA), N.A. (VA)",OCC,50% to 60% of MFI,moderate,6494.318181818182,0.0,0.0,1143000.0,0.0,0.0,521000.0,1143000.0,0.0
24828,2017,,7,1,4,1,36,61,35614.0,N,N,L,107,476000,0,0,0,0,62,300000,0,0,107,476000,"Capital One Bank (USA), N.A. (VA)",OCC,60% to 70% of MFI,moderate,4448.598130841122,0.0,0.0,476000.0,0.0,0.0,300000.0,476000.0,0.0
24828,2017,,8,1,4,1,36,61,35614.0,N,N,L,79,371000,0,0,0,0,49,230000,0,0,79,371000,"Capital One Bank (USA), N.A. (VA)",OCC,70% to 80% of MFI,moderate,4696.202531645569,0.0,0.0,371000.0,0.0,0.0,230000.0,371000.0,0.0
24828,2017,,9,1,4,1,36,61,35614.0,N,N,L,53,277000,0,0,0,0,34,174000,0,0,53,277000,"Capital One Bank (USA), N.A. (VA)",OCC,80% to 90% of MFI,middle,5226.415094339623,0.0,0.0,277000.0,0.0,0.0,174000.0,277000.0,0.0
24828,2017,,10,1,4,1,36,61,35614.0,N,N,L,11,71000,0,0,0,0,8,54000,0,0,11,71000,"Capital One Bank (USA), N.A. (VA)",OCC,90% to 100% of MFI,middle,6454.545454545455,0.0,0.0,71000.0,0.0,0.0,54000.0,71000.0,0.0
