respondentID,activity_year,assessment_area_number,income_group_code,agency_code,loan_type,action_taken_type,state,county,msa,partial_county_indicator,split_county_indicator,population_classification,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,nLoans,amtLoans,institution_name,agency,income_group,cra_level,avgSmallLoan,nWorkingLoans,amtWorkingLoans,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,amtLoans_adj,amtWorkingLoans_adj
1461,2017,,4,1,4,1,42,101,37964.0,N,N,L,75,312000,0,0,0,0,68,296000,0,0,75,312000,"CITIBANK, N.A. (NY)",OCC,30% to 40% of MFI,low,4160.0,0.0,0.0,312000.0,0.0,0.0,296000.0,312000.0,0.0
1461,2017,,5,1,4,1,42,101,37964.0,N,N,L,87,406000,0,0,0,0,73,334000,0,0,87,406000,"CITIBANK, N.A. (NY)",OCC,40% to 50% of MFI,low,4666.666666666667,0.0,0.0,406000.0,0.0,0.0,334000.0,406000.0,0.0
1461,2017,,6,1,4,1,42,101,37964.0,N,N,L,144,518000,0,0,0,0,114,391000,0,0,144,518000,"CITIBANK, N.A. (NY)",OCC,50% to 60% of MFI,moderate,3597.222222222222,0.0,0.0,518000.0,0.0,0.0,391000.0,518000.0,0.0
1461,2017,,7,1,4,1,42,101,37964.0,N,N,L,137,523000,0,0,0,0,113,441000,0,0,137,523000,"CITIBANK, N.A. (NY)",OCC,60% to 70% of MFI,moderate,3817.5182481751826,0.0,0.0,523000.0,0.0,0.0,441000.0,523000.0,0.0
1461,2017,,8,1,4,1,42,101,37964.0,N,N,L,113,527000,0,0,0,0,98,445000,0,0,113,527000,"CITIBANK, N.A. (NY)",OCC,70% to 80% of MFI,moderate,4663.716814159292,0.0,0.0,527000.0,0.0,0.0,445000.0,527000.0,0.0
1461,2017,,9,1,4,1,42,101,37964.0,N,N,L,103,544000,0,0,0,0,90,496000,0,0,103,544000,"CITIBANK, N.A. (NY)",OCC,80% to 90% of MFI,middle,5281.553398058252,0.0,0.0,544000.0,0.0,0.0,496000.0,544000.0,0.0
1461,2017,,10,1,4,1,42,101,37964.0,N,N,L,110,555000,0,0,0,0,93,475000,0,0,110,555000,"CITIBANK, N.A. (NY)",OCC,90% to 100% of MFI,middle,5045.454545454545,0.0,0.0,555000.0,0.0,0.0,475000.0,555000.0,0.0
1461,2017,,11,1,4,1,42,101,37964.0,N,N,L,55,300000,0,0,0,0,50,253000,0,0,55,300000,"CITIBANK, N.A. (NY)",OCC,100% to 110% of MFI,middle,5454.545454545455,0.0,0.0,300000.0,0.0,0.0,253000.0,300000.0,0.0
1461,2017,,12,1,4,1,42,101,37964.0,N,N,L,44,243000,0,0,0,0,37,211000,0,0,44,243000,"CITIBANK, N.A. (NY)",OCC,110% to 120% of MFI,middle,5522.727272727273,0.0,0.0,243000.0,0.0,0.0,211000.0,243000.0,0.0
1461,2017,,13,1,4,1,42,101,37964.0,N,N,L,458,3066000,1,250000,0,0,383,2572000,0,0,459,3316000,"CITIBANK, N.A. (NY)",OCC,> 120% of MFI,upper,6694.323144104804,1.0,250000.0,3066000.0,250000.0,0.0,2572000.0,3316000.0,250000.0
