respondentID,activity_year,assessment_area_number,income_group_code,agency_code,loan_type,action_taken_type,state,county,msa,partial_county_indicator,split_county_indicator,population_classification,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,nLoans,amtLoans,institution_name,agency,income_group,cra_level,avgSmallLoan,nWorkingLoans,amtWorkingLoans,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,amtLoans_adj,amtWorkingLoans_adj
24828,2017,,4,1,4,1,6,75,41884.0,N,N,L,106,659000,0,0,0,0,26,216000,0,0,106,659000,"Capital One Bank (USA), N.A. (VA)",OCC,30% to 40% of MFI,low,6216.981132075472,0.0,0.0,659000.0,0.0,0.0,216000.0,659000.0,0.0
24828,2017,,5,1,4,1,6,75,41884.0,N,N,L,249,1727000,0,0,0,0,62,505000,0,0,249,1727000,"Capital One Bank (USA), N.A. (VA)",OCC,40% to 50% of MFI,low,6935.74297188755,0.0,0.0,1727000.0,0.0,0.0,505000.0,1727000.0,0.0
24828,2017,,6,1,4,1,6,75,41884.0,N,N,L,52,627000,0,0,0,0,31,321000,0,0,52,627000,"Capital One Bank (USA), N.A. (VA)",OCC,50% to 60% of MFI,moderate,12057.692307692309,52.0,627000.0,627000.0,0.0,0.0,321000.0,627000.0,627000.0
24828,2017,,7,1,4,1,6,75,41884.0,N,N,L,107,1323000,0,0,0,0,51,679000,0,0,107,1323000,"Capital One Bank (USA), N.A. (VA)",OCC,60% to 70% of MFI,moderate,12364.485981308411,107.0,1323000.0,1323000.0,0.0,0.0,679000.0,1323000.0,1323000.0
24828,2017,,8,1,4,1,6,75,41884.0,N,N,L,104,845000,0,0,0,0,54,552000,0,0,104,845000,"Capital One Bank (USA), N.A. (VA)",OCC,70% to 80% of MFI,moderate,8125.0,0.0,0.0,845000.0,0.0,0.0,552000.0,845000.0,0.0
24828,2017,,9,1,4,1,6,75,41884.0,N,N,L,102,1048000,0,0,0,0,62,733000,0,0,102,1048000,"Capital One Bank (USA), N.A. (VA)",OCC,80% to 90% of MFI,middle,10274.509803921568,102.0,1048000.0,1048000.0,0.0,0.0,733000.0,1048000.0,1048000.0
24828,2017,,10,1,4,1,6,75,41884.0,N,N,L,108,1043000,0,0,0,0,65,722000,0,0,108,1043000,"Capital One Bank (USA), N.A. (VA)",OCC,90% to 100% of MFI,middle,9657.407407407407,0.0,0.0,1043000.0,0.0,0.0,722000.0,1043000.0,0.0
24828,2017,,11,1,4,1,6,75,41884.0,N,N,L,108,1244000,0,0,0,0,64,782000,0,0,108,1244000,"Capital One Bank (USA), N.A. (VA)",OCC,100% to 110% of MFI,middle,11518.518518518518,108.0,1244000.0,1244000.0,0.0,0.0,782000.0,1244000.0,1244000.0
24828,2017,,12,1,4,1,6,75,41884.0,N,N,L,92,1001000,0,0,0,0,54,610000,0,0,92,1001000,"Capital One Bank (USA), N.A. (VA)",OCC,110% to 120% of MFI,middle,10880.434782608696,92.0,1001000.0,1001000.0,0.0,0.0,610000.0,1001000.0,1001000.0
24828,2017,,13,1,4,1,6,75,41884.0,N,N,L,698,7238000,0,0,0,0,349,3622000,0,0,698,7238000,"Capital One Bank (USA), N.A. (VA)",OCC,> 120% of MFI,upper,10369.627507163324,698.0,7238000.0,7238000.0,0.0,0.0,3622000.0,7238000.0,7238000.0
24828,2017,,14,1,4,1,6,75,41884.0,N,N,L,43,491000,0,0,0,0,22,230000,0,0,43,491000,"Capital One Bank (USA), N.A. (VA)",OCC,,unknown,11418.60465116279,43.0,491000.0,491000.0,0.0,0.0,230000.0,491000.0,491000.0
24828,2017,,15,1,4,1,6,75,41884.0,N,N,L,7,30000,0,0,0,0,3,12000,0,0,7,30000,"Capital One Bank (USA), N.A. (VA)",OCC,,,4285.714285714285,0.0,0.0,30000.0,0.0,0.0,12000.0,30000.0,0.0
25022,2017,,4,1,4,1,6,75,41884.0,N,N,L,1,97000,0,0,0,0,0,0,0,0,1,97000,,OCC,30% to 40% of MFI,low,97000.0,1.0,97000.0,97000.0,0.0,0.0,0.0,97000.0,97000.0
25022,2017,,5,1,4,1,6,75,41884.0,N,N,L,0,0,1,136000,0,0,0,0,0,0,1,136000,,OCC,40% to 50% of MFI,low,,,0.0,0.0,136000.0,0.0,0.0,136000.0,0.0
25079,2017,,3,1,4,1,6,75,41884.0,N,N,L,3,78000,1,151000,0,0,0,0,0,0,4,229000,,OCC,20% to 30% of MFI,low,26000.0,4.0,229000.0,78000.0,151000.0,0.0,0.0,229000.0,229000.0
25079,2017,,4,1,4,1,6,75,41884.0,N,N,L,1,50000,0,0,0,0,0,0,0,0,1,50000,,OCC,30% to 40% of MFI,low,50000.0,1.0,50000.0,50000.0,0.0,0.0,0.0,50000.0,50000.0
25079,2017,,5,1,4,1,6,75,41884.0,N,N,L,5,143000,0,0,0,0,1,10000,0,0,5,143000,,OCC,40% to 50% of MFI,low,28600.0,5.0,143000.0,143000.0,0.0,0.0,10000.0,143000.0,143000.0
25079,2017,,8,1,4,1,6,75,41884.0,N,N,L,1,49000,0,0,0,0,0,0,0,0,1,49000,,OCC,70% to 80% of MFI,moderate,49000.0,1.0,49000.0,49000.0,0.0,0.0,0.0,49000.0,49000.0
25079,2017,,10,1,4,1,6,75,41884.0,N,N,L,3,217000,0,0,0,0,0,0,0,0,3,217000,,OCC,90% to 100% of MFI,middle,72333.33333333333,3.0,217000.0,217000.0,0.0,0.0,0.0,217000.0,217000.0
25079,2017,,11,1,4,1,6,75,41884.0,N,N,L,1,50000,0,0,0,0,0,0,0,0,1,50000,,OCC,100% to 110% of MFI,middle,50000.0,1.0,50000.0,50000.0,0.0,0.0,0.0,50000.0,50000.0
25079,2017,,12,1,4,1,6,75,41884.0,N,N,L,1,78000,2,258000,0,0,0,0,0,0,3,336000,,OCC,110% to 120% of MFI,middle,78000.0,3.0,336000.0,78000.0,258000.0,0.0,0.0,336000.0,336000.0
25079,2017,,13,1,4,1,6,75,41884.0,N,N,L,9,252000,1,150000,0,0,0,0,0,0,10,402000,,OCC,> 120% of MFI,upper,28000.0,10.0,402000.0,252000.0,150000.0,0.0,0.0,402000.0,402000.0
25080,2017,,7,1,4,1,6,75,41884.0,N,N,L,0,0,0,0,1,389000,0,0,0,0,1,389000,,OCC,60% to 70% of MFI,moderate,,,0.0,0.0,0.0,389000.0,0.0,389000.0,0.0
25149,2017,,3,1,4,1,6,75,41884.0,N,N,L,60,938000,2,447000,1,329000,0,0,0,0,63,1714000,,OCC,20% to 30% of MFI,low,15633.333333333334,63.0,1714000.0,938000.0,447000.0,329000.0,0.0,1714000.0,1714000.0
25149,2017,,4,1,4,1,6,75,41884.0,N,N,L,42,556000,1,117000,0,0,0,0,0,0,43,673000,,OCC,30% to 40% of MFI,low,13238.095238095239,43.0,673000.0,556000.0,117000.0,0.0,0.0,673000.0,673000.0
25149,2017,,5,1,4,1,6,75,41884.0,N,N,L,207,3023000,7,974000,6,2449000,0,0,0,0,220,6446000,,OCC,40% to 50% of MFI,low,14603.864734299517,220.0,6446000.0,3023000.0,974000.0,2449000.0,0.0,6446000.0,6446000.0
25149,2017,,6,1,4,1,6,75,41884.0,N,N,L,10,224000,0,0,0,0,0,0,0,0,10,224000,,OCC,50% to 60% of MFI,moderate,22400.0,10.0,224000.0,224000.0,0.0,0.0,0.0,224000.0,224000.0
25149,2017,,7,1,4,1,6,75,41884.0,N,N,L,42,538000,2,401000,1,616000,0,0,0,0,45,1555000,,OCC,60% to 70% of MFI,moderate,12809.52380952381,45.0,1555000.0,538000.0,401000.0,616000.0,0.0,1555000.0,1555000.0
25149,2017,,8,1,4,1,6,75,41884.0,N,N,L,28,424000,0,0,0,0,0,0,0,0,28,424000,,OCC,70% to 80% of MFI,moderate,15142.857142857143,28.0,424000.0,424000.0,0.0,0.0,0.0,424000.0,424000.0
25149,2017,,9,1,4,1,6,75,41884.0,N,N,L,19,72000,0,0,0,0,0,0,0,0,19,72000,,OCC,80% to 90% of MFI,middle,3789.4736842105262,0.0,0.0,72000.0,0.0,0.0,0.0,72000.0,0.0
25149,2017,,10,1,4,1,6,75,41884.0,N,N,L,40,276000,1,170000,0,0,0,0,0,0,41,446000,,OCC,90% to 100% of MFI,middle,6900.0,1.0,170000.0,276000.0,170000.0,0.0,0.0,446000.0,170000.0
25149,2017,,11,1,4,1,6,75,41884.0,N,N,L,24,233000,0,0,0,0,0,0,0,0,24,233000,,OCC,100% to 110% of MFI,middle,9708.333333333334,0.0,0.0,233000.0,0.0,0.0,0.0,233000.0,0.0
25149,2017,,12,1,4,1,6,75,41884.0,N,N,L,17,293000,0,0,0,0,0,0,0,0,17,293000,,OCC,110% to 120% of MFI,middle,17235.29411764706,17.0,293000.0,293000.0,0.0,0.0,0.0,293000.0,293000.0
25149,2017,,13,1,4,1,6,75,41884.0,N,N,L,289,3999000,4,620000,7,2894000,0,0,0,0,300,7513000,,OCC,> 120% of MFI,upper,13837.370242214532,300.0,7513000.0,3999000.0,620000.0,2894000.0,0.0,7513000.0,7513000.0
25149,2017,,14,1,4,1,6,75,41884.0,N,N,L,29,184000,0,0,0,0,0,0,0,0,29,184000,,OCC,,unknown,6344.827586206897,0.0,0.0,184000.0,0.0,0.0,0.0,184000.0,0.0
705902,2017,,3,1,4,1,6,75,41884.0,N,N,L,12,133000,0,0,0,0,0,0,0,0,12,133000,MetaBank (IA),OCC,20% to 30% of MFI,low,11083.333333333334,12.0,133000.0,133000.0,0.0,0.0,0.0,133000.0,133000.0
705902,2017,,4,1,4,1,6,75,41884.0,N,N,L,8,75000,0,0,0,0,0,0,0,0,8,75000,MetaBank (IA),OCC,30% to 40% of MFI,low,9375.0,0.0,0.0,75000.0,0.0,0.0,0.0,75000.0,0.0
705902,2017,,5,1,4,1,6,75,41884.0,N,N,L,16,161000,0,0,0,0,0,0,0,0,16,161000,MetaBank (IA),OCC,40% to 50% of MFI,low,10062.5,16.0,161000.0,161000.0,0.0,0.0,0.0,161000.0,161000.0
705902,2017,,6,1,4,1,6,75,41884.0,N,N,L,5,51000,0,0,0,0,0,0,0,0,5,51000,MetaBank (IA),OCC,50% to 60% of MFI,moderate,10200.0,5.0,51000.0,51000.0,0.0,0.0,0.0,51000.0,51000.0
705902,2017,,7,1,4,1,6,75,41884.0,N,N,L,11,171000,0,0,0,0,0,0,0,0,11,171000,MetaBank (IA),OCC,60% to 70% of MFI,moderate,15545.454545454546,11.0,171000.0,171000.0,0.0,0.0,0.0,171000.0,171000.0
