census_tract,activity_year,loan_type,action_taken_type,state,county,msa,split_county_indicator,population_classification,income_group_code,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,income_group,cra_level,nLoans,amtLoans,avgSmallLoan,nWorkingLoans,amtWorkingLoans,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,nLoans1_per_totaljob,amtLoans1_per_totaljob,nLoans100k_per_totaljob,amtLoans100k_per_totaljob,nLoans250k_per_totaljob,amtLoans250k_per_totaljob,nLoansToSmallest_per_totaljob,amtLoansToSmallest_per_totaljob,nLoans_per_totaljob,amtLoans_per_totaljob,nWorkingLoans_per_totaljob,amtWorkingLoans_per_totaljob,nLoans1_per_sbjob,amtLoans1_per_sbjob,nLoans100k_per_sbjob,amtLoans100k_per_sbjob,nLoans250k_per_sbjob,amtLoans250k_per_sbjob,nLoansToSmallest_per_sbjob,amtLoansToSmallest_per_sbjob,nLoans_per_sbjob,amtLoans_per_sbjob,nWorkingLoans_per_sbjob,amtWorkingLoans_per_sbjob,GEOID,STUSAB,LOGRECNO,pop_total,B11001_001,pop_white,pop_black,white_householder,black_householder,owner_occ_housing_units,mfi,female_householder,unemployed_16plus,poverty_past_12_months,median_home_value,median_year_built,labor_force_16plus,poverty_status_known,pop_total_err,B11001_001_err,pop_white_err,pop_black_err,black_householder_err,white_householder_err,owner_occ_housing_units_err,mfi_err,female_householder_err,unemployed_16plus_err,poverty_past_12_months_err,median_home_value_err,median_year_built_err,labor_force_16plus_err,poverty_status_known_err,Geography Name,hs_grad_25plus,total_householders,pop_25plus,hs_grad_25plus_serr,pop_25plus_serr,total_householders_serr,pct_white,pct_black,pct_white_householders,pct_black_householders,pct_female_householders,pct_hs_grad,pct_unemployed,pct_white_serr,pct_black_serr,pct_white_householders_serr,pct_black_householders_serr,pct_female_householders_serr,pct_hs_grad_serr,pct_unemployed_serr,pct_poverty_serr,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,amtLoans_adj,amtWorkingLoans_adj,mfi_adj,median_home_value_adj,amtLoans1_per_totaljob_adj,amtLoans100k_per_totaljob_adj,amtLoans250k_per_totaljob_adj,amtLoansToSmallest_per_totaljob_adj,amtLoans_per_totaljob_adj,amtWorkingLoans_per_totaljob_adj,amtLoans1_per_sbjob_adj,amtLoans100k_per_sbjob_adj,amtLoans250k_per_sbjob_adj,amtLoansToSmallest_per_sbjob_adj,amtLoans_per_sbjob_adj,amtWorkingLoans_per_sbjob_adj,CSA2010
1507.02,2011,4,1,24,510,12580.0,N,L,8,9,6000,0,0,0,0,1,3000,70% to 80% of MFI,moderate,9,6000,666.6666666666666,0.0,0.0,488.0,48.0,224.0,216.0,96.0,248.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,72.0,416.0,0.0,0.0,0.0,0.0,456.0,32.0,64.0,64.0,208.0,104.0,16.0,472.0,0.0,0.0,0.0,1.0,32.0,1.0,32.0,0.0,0.0,0.0,0.018442622950819672,12.295081967213115,0.0,0.0,0.0,0.0,0.0020491803278688526,6.147540983606557,0.018442622950819672,12.295081967213115,0.0,0.0,9.0,6000.0,0.0,0.0,0.0,0.0,1.0,3000.0,9.0,6000.0,0.0,0.0,14000US24510150702,md,5600.0,1938.0,843.0,22.0,1898.0,0.0,843.0,631.0,58478.0,146.0,137.0,154.0,102300.0,1947.0,1032.0,1908.0,376.0,115.0,27.0,373.0,95.0,115.0,111.0,9705.0,74.0,77.0,104.0,12615.0,3.0,270.0,373.0,"Census Tract 1507.02, Baltimore city, Maryland",1192.0,843.0,1386.0,186.62514974540105,171.3078106205889,97.18081511680275,0.011351909184726523,0.9793601651186791,0.0,1.0,0.17319098457888493,0.86002886002886,0.08071278825995808,0.008362735701114248,0.01863328463652733,0.08292860568169116,0.08292860568169116,0.08292860568169116,0.05024421512727967,0.1078855491410014,0.031716451485761354,6616.175422185695,0.0,0.0,3308.0877110928477,6616.175422185695,0.0,64483.45105642918,112805.7909482661,13.557736520872325,0.0,0.0,6.7788682604361625,13.557736520872325,0.0,6616.175422185695,0.0,0.0,3308.0877110928477,6616.175422185695,0.0,Greater Mondawmin
1507.02,2012,4,1,24,510,12580.0,N,L,7,7,34000,0,0,0,0,5,28000,60% to 70% of MFI,moderate,7,34000,4857.142857142857,0.0,0.0,1304.0,432.0,568.0,304.0,544.0,528.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,64.0,0.0,640.0,0.0,560.0,0.0,8.0,472.0,832.0,0.0,0.0,0.0,0.0,1256.0,48.0,128.0,208.0,328.0,208.0,504.0,800.0,0.0,0.0,17.0,5.0,64.0,20.0,29.0,0.0,35.0,2.0,0.005368098159509203,26.073619631901842,0.0,0.0,0.0,0.0,0.003834355828220859,21.47239263803681,0.005368098159509203,26.073619631901842,0.0,0.0,0.35,1700.0,0.0,0.0,0.0,0.0,0.25,1400.0,0.35,1700.0,0.0,0.0,14000US24510150702,md,5597.0,1877.0,810.0,25.0,1835.0,0.0,810.0,605.0,59615.0,156.0,173.0,169.0,96800.0,1947.0,1005.0,1845.0,353.0,98.0,28.0,349.0,12.0,98.0,88.0,16623.0,73.0,88.0,118.0,7953.0,3.0,196.0,347.0,"Census Tract 1507.02, Baltimore city, Maryland",1241.0,810.0,1389.0,141.94496332369638,133.76484959339112,78.69229883886779,0.013319126265316995,0.9776238678742675,0.0,1.0,0.1925925925925926,0.8934485241180705,0.0915989159891599,0.00893958249631708,0.016847881409901608,0.07354872603099553,0.07354872603099553,0.07354872603099553,0.03351777764955123,0.08339873438659445,0.03744238405866516,36426.11783910177,0.0,0.0,29997.979396907336,36426.11783910177,0.0,63868.91220523682,103707.30020073679,27.934139447163933,0.0,0.0,23.004585427076176,27.934139447163933,0.0,1821.3058919550883,0.0,0.0,1499.8989698453668,1821.3058919550883,0.0,Greater Mondawmin
1507.02,2013,4,1,24,510,12580.0,N,L,7,1,1000,0,0,0,0,1,1000,60% to 70% of MFI,moderate,1,1000,1000.0,0.0,0.0,1352.0,520.0,512.0,320.0,616.0,560.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,16.0,0.0,0.0,0.0,16.0,48.0,0.0,656.0,0.0,584.0,0.0,0.0,520.0,800.0,0.0,32.0,0.0,0.0,1304.0,48.0,184.0,152.0,248.0,248.0,504.0,848.0,2.0,0.0,0.0,20.0,67.0,21.0,28.0,0.0,37.0,3.0,0.0007396449704142012,0.7396449704142012,0.0,0.0,0.0,0.0,0.0007396449704142012,0.7396449704142012,0.0007396449704142012,0.7396449704142012,0.0,0.0,0.047619047619047616,47.61904761904762,0.0,0.0,0.0,0.0,0.047619047619047616,47.61904761904762,0.047619047619047616,47.61904761904762,0.0,0.0,14000US24510150702,md,2612.0,2071.0,848.0,23.0,2019.0,0.0,848.0,569.0,57885.0,205.0,218.0,317.0,94700.0,1945.0,1107.0,2038.0,373.0,100.0,19.0,371.0,12.0,100.0,78.0,16109.0,88.0,88.0,237.0,6052.0,3.0,223.0,373.0,"Census Tract 1507.02, Baltimore city, Maryland",1334.0,848.0,1496.0,136.28143525466064,134.0670186992519,84.86505079852236,0.01110574601641719,0.9748913568324481,0.0,1.0,0.2417452830188679,0.8917112299465241,0.15554465161923453,0.005442924389425387,0.021591930481618202,0.07168664334461203,0.07168664334461203,0.07168664334461203,0.026586268315216467,0.07084620111199086,0.06854231675584561,1054.5379537953797,0.0,0.0,1054.5379537953797,1054.5379537953797,0.0,61041.92945544555,99864.74422442245,0.7799836936356358,0.0,0.0,0.7799836936356358,0.7799836936356358,0.0,50.21609303787522,0.0,0.0,50.21609303787522,50.21609303787522,0.0,Greater Mondawmin
1507.02,2014,4,1,24,510,12580.0,N,L,7,4,13000,0,0,0,0,2,5000,60% to 70% of MFI,moderate,4,13000,3250.0,0.0,0.0,1416.0,640.0,488.0,288.0,640.0,568.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,672.0,0.0,0.0,592.0,792.0,0.0,32.0,0.0,0.0,1352.0,64.0,88.0,328.0,152.0,208.0,504.0,912.0,0.0,2.0,0.0,16.0,75.0,20.0,30.0,0.0,43.0,0.0,0.002824858757062147,9.180790960451978,0.0,0.0,0.0,0.0,0.0014124293785310734,3.531073446327684,0.002824858757062147,9.180790960451978,0.0,0.0,0.2,650.0,0.0,0.0,0.0,0.0,0.1,250.0,0.2,650.0,0.0,0.0,14000US24510150702,md,2612.0,1990.0,822.0,26.0,1936.0,0.0,822.0,544.0,54485.0,223.0,114.0,358.0,94800.0,1942.0,1041.0,1954.0,289.0,93.0,21.0,291.0,12.0,93.0,84.0,19859.0,71.0,54.0,217.0,5125.0,3.0,190.0,292.0,"Census Tract 1507.02, Baltimore city, Maryland",1301.0,822.0,1431.0,129.4247623797813,131.67936616781745,83.92581084703863,0.01306532663316583,0.9728643216080402,0.0,1.0,0.2712895377128954,0.9091544374563243,0.18321392016376664,0.006310504624504722,0.02292372898734667,0.06877731679719566,0.06877731679719566,0.06877731679719566,0.02089199324845082,0.07459585933661854,0.06542637493761458,13495.900237692165,0.0,0.0,5190.730860650833,13495.900237692165,0.0,56563.394188512124,98416.2571179398,9.531002992720456,0.0,0.0,3.6657703818155603,9.531002992720456,0.0,674.7950118846082,0.0,0.0,259.53654303254166,674.7950118846082,0.0,Greater Mondawmin
1507.02,2015,4,1,24,510,12580.0,N,L,7,3,3000,0,0,0,0,1,1000,60% to 70% of MFI,moderate,3,3000,1000.0,0.0,0.0,808.0,320.0,264.0,224.0,352.0,312.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,392.0,0.0,0.0,360.0,416.0,16.0,16.0,0.0,0.0,776.0,32.0,104.0,192.0,104.0,88.0,136.0,672.0,1.0,1.0,0.0,0.0,54.0,3.0,28.0,0.0,25.0,0.0,0.0037128712871287127,3.712871287128713,0.0,0.0,0.0,0.0,0.0012376237623762376,1.2376237623762376,0.0037128712871287127,3.712871287128713,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.3333333333333333,333.3333333333333,1.0,1000.0,0.0,0.0,14000US24510150702,md,2612.0,2083.0,795.0,35.0,2005.0,0.0,784.0,485.0,55491.0,278.0,128.0,496.0,88600.0,1939.0,1008.0,2046.0,376.0,101.0,31.0,386.0,12.0,103.0,88.0,13501.0,85.0,66.0,266.0,7999.0,,221.0,379.0,"Census Tract 1507.02, Baltimore city, Maryland",1263.0,795.0,1419.0,124.27857430833976,134.8914116778679,88.29669524036355,0.016802688430148822,0.9625540086413826,0.0,0.9861635220125786,0.34968553459119495,0.8900634249471459,0.24242424242424243,0.008857165207619346,0.03916498467473238,0.07875972548794709,0.07875972548794709,0.07875972548794709,0.013750985893409541,0.07301381891234872,0.07416897686184225,3117.2237031839013,0.0,0.0,1039.0745677279672,3117.2237031839013,0.0,57659.28683779263,92062.0067006979,3.8579501277028485,0.0,0.0,1.2859833759009494,3.8579501277028485,0.0,1039.0745677279672,0.0,0.0,346.35818924265567,1039.0745677279672,0.0,Greater Mondawmin
1507.02,2016,4,1,24,510,12580.0,N,L,7,7,35000,1,228000,0,0,6,18000,60% to 70% of MFI,moderate,8,263000,5000.0,1.0,228000.0,808.0,320.0,264.0,224.0,352.0,312.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,392.0,0.0,0.0,360.0,416.0,16.0,16.0,0.0,0.0,776.0,32.0,104.0,192.0,104.0,88.0,136.0,672.0,1.0,1.0,0.0,0.0,54.0,3.0,28.0,0.0,25.0,0.0,0.008663366336633664,43.31683168316832,0.0012376237623762376,282.1782178217822,0.0,0.0,0.007425742574257425,22.277227722772277,0.009900990099009901,325.4950495049505,0.0012376237623762376,282.1782178217822,2.3333333333333335,11666.666666666666,0.3333333333333333,76000.0,0.0,0.0,2.0,6000.0,2.6666666666666665,87666.66666666667,0.3333333333333333,76000.0,14000US24510150702,md,2606.0,2191.0,888.0,25.0,2100.0,0.0,855.0,538.0,53571.0,304.0,144.0,513.0,89400.0,1939.0,1103.0,2162.0,340.0,101.0,24.0,343.0,12.0,97.0,89.0,12073.0,83.0,80.0,237.0,6193.0,,187.0,340.0,"Census Tract 1507.02, Baltimore city, Maryland",1323.0,888.0,1514.0,126.29901698074373,144.1793561369993,80.85334914611907,0.011410314924691922,0.9584664536741214,0.0,0.9628378378378378,0.34234234234234234,0.8738441215323646,0.23728029602220166,0.006571334486214618,0.02969170101751991,0.06640378980804512,0.06640378980804512,0.06640378980804512,0.003543643225428799,0.06829509761150172,0.06265906845021259,35875.01477316856,233700.09623664088,0.0,18450.007597629545,269575.1110098094,233700.09623664088,54910.297611811795,91635.0377348934,44.39977075887198,289.2327923720803,0.0,22.834167818848446,333.6325631309523,289.2327923720803,11958.338257722851,77900.0320788803,0.0,6150.002532543182,89858.37033660316,77900.0320788803,Greater Mondawmin
1507.02,2017,4,1,24,510,12580.0,N,L,7,9,72000,1,247000,0,0,6,19000,60% to 70% of MFI,moderate,10,319000,8000.0,1.0,247000.0,808.0,320.0,264.0,224.0,352.0,312.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,392.0,0.0,0.0,360.0,416.0,16.0,16.0,0.0,0.0,776.0,32.0,104.0,192.0,104.0,88.0,136.0,672.0,1.0,1.0,0.0,0.0,54.0,3.0,28.0,0.0,25.0,0.0,0.011138613861386138,89.10891089108911,0.0012376237623762376,305.6930693069307,0.0,0.0,0.007425742574257425,23.514851485148515,0.012376237623762377,394.8019801980198,0.0012376237623762376,305.6930693069307,3.0,24000.0,0.3333333333333333,82333.33333333333,0.0,0.0,2.0,6333.333333333333,3.3333333333333335,106333.33333333333,0.3333333333333333,82333.33333333333,14000US24510150702,md,2605.0,2211.0,853.0,23.0,2118.0,0.0,822.0,565.0,56875.0,316.0,124.0,532.0,86300.0,1939.0,1058.0,2185.0,358.0,94.0,21.0,371.0,12.0,101.0,90.0,11992.0,84.0,79.0,303.0,9587.0,,203.0,359.0,"Census Tract 1507.02, Baltimore city, Maryland",1293.0,853.0,1486.0,121.97958831176788,128.07574370392297,73.0799218341579,0.010402532790592492,0.9579375848032564,0.0,0.9636576787807737,0.3704572098475967,0.870121130551817,0.24347826086956523,0.005682322992764207,0.03891416703673452,0.07197910467971079,0.07197910467971079,0.07197910467971079,0.020289343876424972,0.06874056948636273,0.0807157000088909,72000.0,247000.0,0.0,19000.0,319000.0,247000.0,56875.0,86300.0,89.10891089108911,305.6930693069307,0.0,23.514851485148515,394.8019801980198,305.6930693069307,24000.0,82333.33333333333,0.0,6333.333333333333,106333.33333333333,82333.33333333333,Greater Mondawmin
1508.0,2011,4,1,24,510,12580.0,N,L,6,25,159000,2,356000,1,850000,11,75000,50% to 60% of MFI,moderate,28,1365000,6360.0,3.0,1206000.0,3256.0,640.0,1712.0,904.0,632.0,1848.0,776.0,0.0,0.0,0.0,96.0,0.0,128.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2592.0,0.0,48.0,88.0,0.0,880.0,1992.0,0.0,368.0,0.0,16.0,3128.0,128.0,296.0,560.0,872.0,888.0,1152.0,2104.0,2.0,7.0,27.0,53.0,124.0,147.0,0.0,64.0,0.0,2.0,0.007678132678132678,48.83292383292383,0.0006142506142506142,109.33660933660934,0.0003071253071253071,261.05651105651106,0.0033783783783783786,23.034398034398034,0.0085995085995086,419.2260442260442,0.0009213759213759214,370.3931203931204,0.17006802721088435,1081.6326530612246,0.013605442176870748,2421.7687074829932,0.006802721088435374,5782.312925170068,0.07482993197278912,510.2040816326531,0.19047619047619047,9285.714285714286,0.02040816326530612,8204.081632653062,14000US24510150800,md,5601.0,3990.0,1565.0,63.0,3849.0,47.0,1468.0,888.0,40000.0,425.0,262.0,1025.0,174800.0,1942.0,1742.0,3955.0,817.0,194.0,59.0,843.0,46.0,205.0,189.0,8721.0,166.0,155.0,530.0,35846.0,3.0,350.0,820.0,"Census Tract 1508, Baltimore city, Maryland",2285.0,1565.0,2918.0,269.0544818549989,288.0715023299487,162.56596740230918,0.015789473684210527,0.9646616541353383,0.030031948881789138,0.9380191693290735,0.2715654952076677,0.7830705962988348,0.25916561314791403,0.008771545286131045,0.04558043159342399,0.07960684662269195,0.07960684662269195,0.07960684662269195,0.030549685221781957,0.0920769025293787,0.07462795087683079,175328.6486879209,392559.74171635124,937291.5181429734,82702.1927773212,1505179.9085472457,1329851.2598593247,44107.836147904636,192751.24396634326,53.84786507614279,120.56503123966561,287.8659453756061,25.399936356671127,462.27884169141447,408.43097661527173,1192.7118958361968,2670.4744334445663,6376.132776482813,562.5999508661305,10239.319105763576,9046.60720992738,Forest Park/Walbrook
1508.0,2012,4,1,24,510,12580.0,N,L,5,25,291000,1,150000,0,0,6,75000,40% to 50% of MFI,low,26,441000,11640.0,26.0,441000.0,4968.0,1192.0,2504.0,1272.0,872.0,2504.0,1592.0,0.0,0.0,0.0,184.0,0.0,96.0,808.0,16.0,16.0,48.0,64.0,48.0,0.0,0.0,0.0,3344.0,0.0,200.0,144.0,0.0,1216.0,3320.0,16.0,368.0,0.0,48.0,4872.0,96.0,488.0,1040.0,1192.0,1056.0,1920.0,3048.0,38.0,4.0,45.0,50.0,191.0,133.0,57.0,96.0,0.0,42.0,0.005032206119162641,58.57487922705314,0.00020128824476650564,30.193236714975846,0.0,0.0,0.0012077294685990338,15.096618357487923,0.005233494363929146,88.76811594202898,0.005233494363929146,88.76811594202898,0.18796992481203006,2187.96992481203,0.007518796992481203,1127.8195488721803,0.0,0.0,0.045112781954887216,563.9097744360902,0.19548872180451127,3315.7894736842104,0.19548872180451127,3315.7894736842104,14000US24510150800,md,5598.0,4110.0,1599.0,64.0,3976.0,29.0,1538.0,896.0,39576.0,449.0,242.0,1004.0,177000.0,1941.0,1824.0,4077.0,827.0,238.0,61.0,825.0,34.0,233.0,206.0,9971.0,141.0,160.0,493.0,34200.0,3.0,417.0,832.0,"Census Tract 1508, Baltimore city, Maryland",2309.0,1599.0,2946.0,254.19422176183107,282.0786602713221,171.94945547520186,0.015571776155717762,0.9673965936739659,0.01813633520950594,0.9618511569731082,0.28080050031269543,0.7837746096401901,0.24625950453765022,0.008819051874113457,0.029790132643464293,0.08857326461055987,0.08857326461055987,0.08857326461055987,0.025884727274378835,0.08268688023990346,0.06686009142178331,311764.7144464298,160703.46105486073,0.0,80351.73052743037,472468.17550129053,472468.17550129053,42400.00116471446,189630.08404473567,62.7545721510527,32.34771760363542,0.0,16.17385880181771,95.10228975468812,95.10228975468812,2344.0955973415776,1208.296699660607,0.0,604.1483498303035,3552.3922970021845,3552.3922970021845,Forest Park/Walbrook
1508.0,2013,4,1,24,510,12580.0,N,L,5,34,496000,0,0,0,0,21,116000,40% to 50% of MFI,low,34,496000,14588.235294117647,34.0,496000.0,5792.0,1192.0,2904.0,1696.0,1368.0,2640.0,1784.0,0.0,0.0,0.0,216.0,0.0,112.0,712.0,0.0,0.0,0.0,64.0,56.0,0.0,304.0,0.0,3904.0,0.0,216.0,208.0,0.0,1256.0,4024.0,16.0,448.0,0.0,48.0,5568.0,224.0,616.0,1248.0,1488.0,1248.0,2224.0,3568.0,54.0,32.0,25.0,63.0,208.0,203.0,56.0,87.0,0.0,36.0,0.005870165745856353,85.6353591160221,0.0,0.0,0.0,0.0,0.0036256906077348065,20.027624309392266,0.005870165745856353,85.6353591160221,0.005870165745856353,85.6353591160221,0.16748768472906403,2443.349753694581,0.0,0.0,0.0,0.0,0.10344827586206896,571.4285714285714,0.16748768472906403,2443.349753694581,0.16748768472906403,2443.349753694581,14000US24510150800,md,2613.0,3865.0,1551.0,59.0,3706.0,27.0,1486.0,813.0,42628.0,458.0,209.0,1171.0,186500.0,1939.0,1641.0,3827.0,683.0,194.0,60.0,707.0,31.0,205.0,164.0,14077.0,132.0,131.0,417.0,29815.0,,340.0,684.0,"Census Tract 1508, Baltimore city, Maryland",2141.0,1551.0,2670.0,241.3312609759215,257.8554011366538,153.31928861321506,0.015265200517464425,0.9588615782664942,0.017408123791102514,0.9580915538362347,0.29529335912314636,0.80187265917603,0.30598379932061665,0.009293470414925136,0.04189538813208267,0.08034139155622129,0.08034139155622129,0.08034139155622129,0.02833491837430464,0.08794937062378151,0.05729147949940991,523050.82508250827,0.0,0.0,122326.40264026403,523050.82508250827,523050.82508250827,44952.84389438944,196671.3283828383,90.30573637474245,0.0,0.0,21.11988995860912,90.30573637474245,90.30573637474245,2576.6050496675284,0.0,0.0,602.5931164545027,2576.6050496675284,2576.6050496675284,Forest Park/Walbrook
1508.0,2014,4,1,24,510,12580.0,N,L,5,38,439000,0,0,1,384000,19,532000,40% to 50% of MFI,low,39,823000,11552.631578947368,39.0,823000.0,5528.0,1184.0,2864.0,1480.0,1272.0,2528.0,1728.0,0.0,0.0,0.0,240.0,0.0,160.0,1048.0,0.0,0.0,0.0,0.0,64.0,0.0,280.0,88.0,3192.0,0.0,280.0,176.0,0.0,1352.0,3720.0,32.0,376.0,0.0,48.0,5376.0,152.0,560.0,1160.0,1264.0,1360.0,2408.0,3120.0,42.0,40.0,11.0,42.0,236.0,190.0,68.0,69.0,0.0,44.0,0.006874095513748191,79.41389290882779,0.0,0.0,0.0001808972503617945,69.46454413892909,0.0034370477568740954,96.23733719247467,0.007054992764109986,148.87843704775688,0.007054992764109986,148.87843704775688,0.2,2310.5263157894738,0.0,0.0,0.005263157894736842,2021.0526315789473,0.1,2800.0,0.20526315789473684,4331.578947368421,0.20526315789473684,4331.578947368421,14000US24510150800,md,2613.0,3708.0,1597.0,42.0,3526.0,20.0,1562.0,799.0,37396.0,449.0,168.0,935.0,178200.0,1939.0,1479.0,3665.0,636.0,199.0,41.0,603.0,31.0,200.0,162.0,16021.0,139.0,93.0,421.0,32197.0,,336.0,639.0,"Census Tract 1508, Baltimore city, Maryland",2204.0,1597.0,2591.0,229.88933258719715,233.1590318160251,153.2228462142314,0.011326860841423949,0.9509169363538296,0.012523481527864746,0.9780839073262367,0.28115216030056356,0.8506368197607102,0.2551159618008186,0.006617116572483261,0.14001314853224892,0.0761270826963102,0.0761270826963102,0.0761270826963102,0.02727347105754158,0.09317845993641581,0.06438243840580223,455746.1695651431,0.0,398648.130097984,552293.7635732486,854394.299663127,854394.299663127,38822.51425297971,184997.64787359568,82.44322893725455,0.0,72.11435059659622,99.90842322236769,154.55757953385077,154.55757953385077,2398.6640503428584,0.0,2098.148053147284,2906.809281964466,4496.812103490142,4496.812103490142,Forest Park/Walbrook
1508.0,2015,4,1,24,510,12580.0,N,L,5,34,231000,0,0,0,0,17,144000,40% to 50% of MFI,low,34,231000,6794.117647058823,0.0,0.0,5664.0,736.0,3128.0,1800.0,1392.0,2568.0,1704.0,0.0,0.0,0.0,184.0,0.0,112.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,32.0,3928.0,0.0,192.0,200.0,0.0,1256.0,3992.0,16.0,336.0,0.0,64.0,5504.0,160.0,584.0,1488.0,1544.0,1312.0,2240.0,3424.0,5.0,68.0,52.0,49.0,209.0,190.0,90.0,66.0,0.0,37.0,0.006002824858757062,40.78389830508475,0.0,0.0,0.0,0.0,0.003001412429378531,25.423728813559322,0.006002824858757062,40.78389830508475,0.0,0.0,0.17894736842105263,1215.7894736842106,0.0,0.0,0.0,0.0,0.08947368421052632,757.8947368421053,0.17894736842105263,1215.7894736842106,0.0,0.0,14000US24510150800,md,2613.0,3973.0,1678.0,48.0,3784.0,20.0,1642.0,782.0,36750.0,502.0,179.0,1064.0,169500.0,1939.0,1558.0,3928.0,614.0,195.0,46.0,613.0,33.0,197.0,163.0,21747.0,166.0,98.0,473.0,18931.0,,300.0,612.0,"Census Tract 1508, Baltimore city, Maryland",2392.0,1678.0,2790.0,229.8491417225475,239.96609178338255,150.87871578665732,0.012081550465643092,0.9524288950415303,0.011918951132300357,0.9785458879618594,0.29916567342073896,0.8573476702508961,0.2708757637474542,0.006946269042356343,0.02812531100641487,0.07136582190333085,0.07136582190333085,0.07136582190333085,0.022330949542292523,0.08866880253807015,0.06855900333228497,240026.2251451604,0.0,0.0,149626.73775282726,240026.2251451604,0.0,38185.99036400279,176123.13922989042,42.377511501617306,0.0,0.0,26.417150026982217,42.377511501617306,0.0,1263.2959218166338,0.0,0.0,787.509146067512,1263.2959218166338,0.0,Forest Park/Walbrook
1508.0,2016,4,1,24,510,12580.0,N,L,5,31,223000,1,192000,1,638000,19,103000,40% to 50% of MFI,low,33,1053000,7193.548387096775,2.0,830000.0,5664.0,736.0,3128.0,1800.0,1392.0,2568.0,1704.0,0.0,0.0,0.0,184.0,0.0,112.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,32.0,3928.0,0.0,192.0,200.0,0.0,1256.0,3992.0,16.0,336.0,0.0,64.0,5504.0,160.0,584.0,1488.0,1544.0,1312.0,2240.0,3424.0,5.0,68.0,52.0,49.0,209.0,190.0,90.0,66.0,0.0,37.0,0.0054731638418079095,39.371468926553675,0.00017655367231638418,33.898305084745765,0.00017655367231638418,112.64124293785311,0.0033545197740112993,18.18502824858757,0.005826271186440678,185.91101694915255,0.00035310734463276836,146.53954802259886,0.1631578947368421,1173.6842105263158,0.005263157894736842,1010.5263157894736,0.005263157894736842,3357.8947368421054,0.1,542.1052631578947,0.1736842105263158,5542.105263157895,0.010526315789473684,4368.421052631579,14000US24510150800,md,2607.0,4371.0,1760.0,29.0,4194.0,0.0,1745.0,774.0,48148.0,465.0,216.0,1108.0,161700.0,1939.0,1781.0,4323.0,606.0,184.0,33.0,608.0,12.0,184.0,152.0,19380.0,129.0,110.0,367.0,8148.0,,346.0,609.0,"Census Tract 1508, Baltimore city, Maryland",2612.0,1760.0,3024.0,230.69888791434218,233.14952191363238,141.6609037191928,0.0066346373827499425,0.9595058339052849,0.0,0.9914772727272727,0.26420454545454547,0.8637566137566137,0.25630349294471433,0.004555328788673723,0.024710093513558865,0.06355346780878696,0.06355346780878696,0.06355346780878696,0.022624391873783897,0.07743007176145918,0.046707473648920646,228575.09412618823,196800.0810413818,653950.2692937583,105575.04347532461,1079325.4444613282,850750.3503351401,49351.72032281485,165742.56825203873,40.35577226804171,34.745777020017975,115.45732155610139,18.639661630530476,190.55887084416108,150.20309857611934,1203.0268111904645,1035.789900217799,3441.8435225987278,555.65812355434,5680.660234006991,4477.633422816527,Forest Park/Walbrook
