respondentID,activity_year,loan_type,action_taken_type,state,county,msa,agency_code,nLenders,nLoans,amtLoans,nLoansToSmallest,amtLoansToSmallest,institution_name,agency,amtLoans_adj,amtLoansToSmallest_adj
13044,2011,4,1,51.0,760.0,40060.0,1,,47,10362000,1,425000,"Bank of America, N.A. (CA)",OCC,10362000,425000
13044,2012,4,1,51.0,760.0,40060.0,1,,63,11648000,8,2049000,"Bank of America, N.A. (CA)",OCC,11648000,2049000
13044,2013,4,1,51.0,760.0,40060.0,1,,43,6591000,3,425000,"Bank of America, N.A. (CA)",OCC,6591000,425000
13044,2014,4,1,51.0,760.0,40060.0,1,,95,9511000,32,245000,"Bank of America, N.A. (CA)",OCC,9511000,245000
13044,2015,4,1,51.0,760.0,40060.0,1,,273,13241000,140,1598000,"Bank of America, N.A. (CA)",OCC,13241000,1598000
13044,2016,4,1,51.0,760.0,40060.0,1,,291,11136000,137,1427000,"Bank of America, N.A. (CA)",OCC,11136000,1427000
13044,2017,4,1,51.0,760.0,40060.0,1,,232,10736000,116,1930000,"Bank of America, N.A. (CA)",OCC,10736000,1930000
13181,2004,4,1,51.0,760.0,40060.0,4,,1021,3895000,109,469000,,OTS,3895000,469000
13181,2005,4,1,51.0,760.0,40060.0,4,,578,3284000,239,1736000,,OTS,3284000,1736000
13181,2006,4,1,51.0,760.0,40060.0,4,,395,2312000,156,864000,,OTS,2312000,864000
13181,2007,4,1,51.0,760.0,40060.0,4,,535,2045000,257,1061000,,OTS,2045000,1061000
13421,2017,4,1,51.0,760.0,40060.0,3,,1,1000000,0,0,,FDIC,1000000,0
13425,2014,4,1,51.0,760.0,40060.0,3,,1,457000,1,457000,,FDIC,457000,457000
13425,2017,4,1,51.0,760.0,40060.0,3,,1,815000,0,0,,FDIC,815000,0
13679,2016,4,1,51.0,760.0,40060.0,1,,1,373000,0,0,,OCC,373000,0
13681,2004,4,1,51.0,760.0,40060.0,1,,19,230000,15,160000,,OCC,230000,160000
13688,2008,4,1,51.0,760.0,40060.0,1,,4,260000,1,35000,"Capital One, N.A. (VA)",OCC,260000,35000
13688,2009,4,1,51.0,760.0,40060.0,1,,2,20000,0,0,"Capital One, N.A. (VA)",OCC,20000,0
13688,2010,4,1,51.0,760.0,40060.0,1,,2,226000,1,200000,"Capital One, N.A. (VA)",OCC,226000,200000
13688,2011,4,1,51.0,760.0,40060.0,1,,3,512000,0,0,"Capital One, N.A. (VA)",OCC,512000,0
13688,2012,4,1,51.0,760.0,40060.0,1,,4,62000,0,0,"Capital One, N.A. (VA)",OCC,62000,0
13688,2013,4,1,51.0,760.0,40060.0,1,,3,658000,1,300000,"Capital One, N.A. (VA)",OCC,658000,300000
13688,2014,4,1,51.0,760.0,40060.0,1,,6,814000,0,0,"Capital One, N.A. (VA)",OCC,814000,0
13688,2015,4,1,51.0,760.0,40060.0,1,,9,1093000,2,35000,"Capital One, N.A. (VA)",OCC,1093000,35000
13688,2016,4,1,51.0,760.0,40060.0,1,,24,4205000,0,0,"Capital One, N.A. (VA)",OCC,4205000,0
13688,2017,4,1,51.0,760.0,40060.0,1,,1,8000,1,8000,"Capital One, N.A. (VA)",OCC,8000,8000
14583,2006,4,1,51.0,760.0,40060.0,1,,1,1000,1,1000,"BMO Harris Bank, N.A. (IL)",OCC,1000,1000
14583,2008,4,1,51.0,760.0,40060.0,1,,1,171000,0,0,"BMO Harris Bank, N.A. (IL)",OCC,171000,0
14583,2010,4,1,51.0,760.0,40060.0,1,,1,116000,1,116000,"BMO Harris Bank, N.A. (IL)",OCC,116000,116000
14583,2012,4,1,51.0,760.0,40060.0,1,,1,228000,1,228000,"BMO Harris Bank, N.A. (IL)",OCC,228000,228000
14583,2016,4,1,51.0,760.0,40060.0,1,,6,613000,0,0,"BMO Harris Bank, N.A. (IL)",OCC,613000,0
14583,2017,4,1,51.0,760.0,40060.0,1,,6,833000,0,0,"BMO Harris Bank, N.A. (IL)",OCC,833000,0
14594,2005,4,1,51.0,760.0,40060.0,4,,55,8626000,36,3933000,,OTS,8626000,3933000
14594,2006,4,1,51.0,760.0,40060.0,4,,48,9099000,30,5859000,,OTS,9099000,5859000
14594,2007,4,1,51.0,760.0,40060.0,4,,53,7419000,34,3980000,,OTS,7419000,3980000
14594,2008,4,1,51.0,760.0,40060.0,4,,35,5605000,19,1383000,,OTS,5605000,1383000
14594,2009,4,1,51.0,760.0,40060.0,4,,36,6204000,19,1088000,,OTS,6204000,1088000
14640,2008,4,1,51.0,760.0,40060.0,4,,1,7000,1,7000,,OTS,7000,7000
14640,2010,4,1,51.0,760.0,40060.0,4,,1,25000,1,25000,,OTS,25000,25000
14695,2004,4,1,51.0,760.0,40060.0,1,,1,103000,0,0,,OCC,103000,0
14761,2010,4,1,51.0,760.0,40060.0,1,,1,25000,1,25000,,OCC,25000,25000
14761,2015,4,1,51.0,760.0,40060.0,1,,1,10000,1,10000,,OCC,10000,10000
14977,2007,4,1,51.0,760.0,40060.0,1,,2,398000,2,398000,,OCC,398000,398000
14977,2008,4,1,51.0,760.0,40060.0,1,,2,92000,2,92000,,OCC,92000,92000
15044,2005,4,1,51.0,760.0,40060.0,4,,44,103000,1,10000,,OTS,103000,10000
15044,2006,4,1,51.0,760.0,40060.0,4,,33,50000,0,0,,OTS,50000,0
15044,2007,4,1,51.0,760.0,40060.0,4,,2,9000,1,5000,,OTS,9000,5000
15044,2008,4,1,51.0,760.0,40060.0,4,,10,32000,1,5000,,OTS,32000,5000
15044,2009,4,1,51.0,760.0,40060.0,4,,12,56000,0,0,,OTS,56000,0
15044,2010,4,1,51.0,760.0,40060.0,4,,89,494000,0,0,,OTS,494000,0
15359,2016,4,1,51.0,760.0,40060.0,3,,3,155000,3,155000,,FDIC,155000,155000
15359,2017,4,1,51.0,760.0,40060.0,3,,2,195000,1,159000,,FDIC,195000,159000
15576,2005,4,1,51.0,760.0,40060.0,1,,2,480000,2,480000,STEARNS BANK N A (MN),OCC,480000,480000
15576,2007,4,1,51.0,760.0,40060.0,1,,3,142000,0,0,STEARNS BANK N A (MN),OCC,142000,0
15576,2008,4,1,51.0,760.0,40060.0,1,,1,60000,0,0,STEARNS BANK N A (MN),OCC,60000,0
15576,2010,4,1,51.0,760.0,40060.0,1,,4,150000,0,0,STEARNS BANK N A (MN),OCC,150000,0
15576,2011,4,1,51.0,760.0,40060.0,1,,1,16000,0,0,STEARNS BANK N A (MN),OCC,16000,0
15576,2012,4,1,51.0,760.0,40060.0,1,,1,55000,0,0,STEARNS BANK N A (MN),OCC,55000,0
15576,2013,4,1,51.0,760.0,40060.0,1,,3,80000,0,0,STEARNS BANK N A (MN),OCC,80000,0
15576,2014,4,1,51.0,760.0,40060.0,1,,2,144000,0,0,STEARNS BANK N A (MN),OCC,144000,0
15576,2015,4,1,51.0,760.0,40060.0,1,,2,21000,0,0,STEARNS BANK N A (MN),OCC,21000,0
15576,2016,4,1,51.0,760.0,40060.0,1,,3,168000,1,69000,STEARNS BANK N A (MN),OCC,168000,69000
15576,2017,4,1,51.0,760.0,40060.0,1,,1,76000,1,76000,STEARNS BANK N A (MN),OCC,76000,76000
15648,2006,4,1,51.0,760.0,40060.0,4,,2683,9072000,244,1992000,,OTS,9072000,1992000
15648,2007,4,1,51.0,760.0,40060.0,4,,2148,13110000,231,2990000,,OTS,13110000,2990000
15648,2008,4,1,51.0,760.0,40060.0,4,,1696,12774000,24,32000,,OTS,12774000,32000
15648,2009,4,1,51.0,760.0,40060.0,4,,747,3357000,0,0,,OTS,3357000,0
15648,2010,4,1,51.0,760.0,40060.0,4,,755,4420000,0,0,,OTS,4420000,0
15790,2017,4,1,51.0,760.0,40060.0,1,,1,9000,0,0,,OCC,9000,0
15951,2004,4,1,51.0,760.0,40060.0,3,,22,5348000,15,4044000,,FDIC,5348000,4044000
15951,2005,4,1,51.0,760.0,40060.0,3,,12,2597000,4,890000,,FDIC,2597000,890000
15951,2006,4,1,51.0,760.0,40060.0,3,,22,6767000,10,3205000,,FDIC,6767000,3205000
15951,2007,4,1,51.0,760.0,40060.0,3,,24,8798000,17,5806000,,FDIC,8798000,5806000
15951,2008,4,1,51.0,760.0,40060.0,3,,18,4903000,10,2401000,,FDIC,4903000,2401000
15951,2009,4,1,51.0,760.0,40060.0,3,,9,1700000,4,600000,,FDIC,1700000,600000
16889,2005,4,1,51.0,760.0,40060.0,3,,1,196000,0,0,,FDIC,196000,0
16892,2014,4,1,51.0,760.0,40060.0,1,,2,2000,2,2000,,OCC,2000,2000
16892,2016,4,1,51.0,760.0,40060.0,1,,2,2000,2,2000,,OCC,2000,2000
16892,2017,4,1,51.0,760.0,40060.0,1,,3,5000,3,5000,,OCC,5000,5000
16971,2006,4,1,51.0,760.0,40060.0,1,,657,3505000,371,2001000,,OCC,3505000,2001000
16971,2007,4,1,51.0,760.0,40060.0,1,,772,3703000,413,2098000,,OCC,3703000,2098000
16971,2008,4,1,51.0,760.0,40060.0,1,,429,2405000,217,1259000,,OCC,2405000,1259000
16971,2009,4,1,51.0,760.0,40060.0,1,,139,648000,74,323000,,OCC,648000,323000
16971,2010,4,1,51.0,760.0,40060.0,1,,137,1040000,72,318000,,OCC,1040000,318000
16971,2011,4,1,51.0,760.0,40060.0,1,,131,1073000,64,321000,,OCC,1073000,321000
17464,2009,4,1,51.0,760.0,40060.0,1,,1,41000,1,41000,,OCC,41000,41000
18063,2009,4,1,51.0,760.0,40060.0,4,,2,5000,0,0,,OTS,5000,0
18063,2010,4,1,51.0,760.0,40060.0,4,,8,71000,0,0,,OTS,71000,0
18095,2009,4,1,51.0,760.0,40060.0,4,,106,1333000,31,309000,,OTS,1333000,309000
18095,2010,4,1,51.0,760.0,40060.0,4,,108,1044000,61,609000,,OTS,1044000,609000
18112,2008,4,1,51.0,760.0,40060.0,1,,2,15000,0,0,,OCC,15000,0
18112,2009,4,1,51.0,760.0,40060.0,1,,1,25000,0,0,,OCC,25000,0
18112,2010,4,1,51.0,760.0,40060.0,1,,1,10000,0,0,,OCC,10000,0
19333,2012,4,1,51.0,760.0,40060.0,3,,1,670000,1,670000,,FDIC,670000,670000
19671,2004,4,1,51.0,760.0,40060.0,3,,1,558000,0,0,,FDIC,558000,0
19690,2017,4,1,51.0,760.0,40060.0,3,,1,145000,0,0,,FDIC,145000,0
19861,2015,4,1,51.0,760.0,40060.0,3,,2,730000,2,730000,,FDIC,730000,730000
19861,2016,4,1,51.0,760.0,40060.0,3,,2,125000,0,0,,FDIC,125000,0
20347,2004,4,1,51.0,760.0,40060.0,3,,1,100000,0,0,,FDIC,100000,0
20347,2005,4,1,51.0,760.0,40060.0,3,,1,100000,0,0,,FDIC,100000,0
20347,2006,4,1,51.0,760.0,40060.0,3,,1,713000,1,713000,,FDIC,713000,713000
20504,2017,4,1,51.0,760.0,40060.0,3,,7,122000,0,0,AMERIS BANK (GA),FDIC,122000,0
21440,2014,4,1,51.0,760.0,40060.0,3,,1,29000,0,0,,FDIC,29000,0
21440,2015,4,1,51.0,760.0,40060.0,3,,1,150000,1,150000,,FDIC,150000,150000
21440,2017,4,1,51.0,760.0,40060.0,3,,1,866000,1,866000,,FDIC,866000,866000
21516,2004,4,1,51.0,760.0,40060.0,1,,2,133000,1,113000,,OCC,133000,113000
21573,2005,4,1,51.0,760.0,40060.0,3,,5,966000,5,966000,,FDIC,966000,966000
22106,2004,4,1,51.0,760.0,40060.0,1,,178,2467000,98,1076000,,OCC,2467000,1076000
22106,2005,4,1,51.0,760.0,40060.0,1,,300,3245000,131,1624000,,OCC,3245000,1624000
22106,2006,4,1,51.0,760.0,40060.0,1,,521,5602000,231,3521000,,OCC,5602000,3521000
22381,2006,4,1,51.0,760.0,40060.0,1,,192,1520000,64,958000,,OCC,1520000,958000
22381,2007,4,1,51.0,760.0,40060.0,1,,687,6403000,360,4246000,,OCC,6403000,4246000
22381,2008,4,1,51.0,760.0,40060.0,1,,475,2795000,216,1739000,,OCC,2795000,1739000
22381,2009,4,1,51.0,760.0,40060.0,1,,75,793000,63,509000,,OCC,793000,509000
22381,2010,4,1,51.0,760.0,40060.0,1,,119,1243000,53,416000,,OCC,1243000,416000
22381,2011,4,1,51.0,760.0,40060.0,1,,112,1264000,60,442000,,OCC,1264000,442000
22381,2012,4,1,51.0,760.0,40060.0,1,,164,1333000,85,488000,,OCC,1333000,488000
22381,2013,4,1,51.0,760.0,40060.0,1,,215,2084000,112,955000,,OCC,2084000,955000
22381,2014,4,1,51.0,760.0,40060.0,1,,176,1431000,85,617000,,OCC,1431000,617000
