rownumber,respondentID,agency_code,activity_year,loan_type,action_taken_type,state,county,msa,assessment_area_number,partial_county_indicator,split_county_indicator,population_classification,income_group_total,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoansAff,amtLoansAff,institution_name,agency,loan_to,action_taken,income_group,inflation_factor,amtLoans1_adjusted,amtLoans100k_adjusted,amtLoans250k_adjusted,amtLoansToSmallest_adjusted,amtLoansAff_adjusted
2836955,15648,4,2008,4,1,24,510,12580,-1.0,N,N,L,2,21,38000,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,10% to 20% of MFI,1.148,43624.0,0.0,0.0,0.0,0.0
2836956,15648,4,2008,4,1,24,510,12580,-1.0,N,N,L,3,64,384000,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,20% to 30% of MFI,1.148,440832.0,0.0,0.0,0.0,0.0
2836957,15648,4,2008,4,1,24,510,12580,-1.0,N,N,L,4,175,1122000,0,0,0,0,7,4000,0,0,Unknown,OTS,Business,Origination,30% to 40% of MFI,1.148,1288056.0,0.0,0.0,4592.0,0.0
2836958,15648,4,2008,4,1,24,510,12580,-1.0,N,N,L,5,364,2351000,3,427000,0,0,14,41000,0,0,Unknown,OTS,Business,Origination,40% to 50% of MFI,1.148,2698948.0,490196.0,0.0,47067.99999999999,0.0
2836959,15648,4,2008,4,1,24,510,12580,-1.0,N,N,L,6,269,1497000,0,0,0,0,9,11000,0,0,Unknown,OTS,Business,Origination,50% to 60% of MFI,1.148,1718555.9999999998,0.0,0.0,12627.999999999998,0.0
2836960,15648,4,2008,4,1,24,510,12580,-1.0,N,N,L,7,616,3837000,0,0,2,1371000,9,6000,0,0,Unknown,OTS,Business,Origination,60% to 70% of MFI,1.148,4404876.0,0.0,1573907.9999999998,6887.999999999999,0.0
2836961,15648,4,2008,4,1,24,510,12580,-1.0,N,N,L,8,901,5381000,3,441000,1,378000,19,31000,0,0,Unknown,OTS,Business,Origination,70% to 80% of MFI,1.148,6177387.999999999,506268.0,433944.0,35588.0,0.0
2836962,15648,4,2008,4,1,24,510,12580,-1.0,N,N,L,9,537,3770000,1,130000,1,270000,6,55000,0,0,Unknown,OTS,Business,Origination,80% to 90% of MFI,1.148,4327960.0,149240.0,309960.0,63139.99999999999,0.0
2836963,15648,4,2008,4,1,24,510,12580,-1.0,N,N,L,10,171,816000,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,90% to 100% of MFI,1.148,936768.0,0.0,0.0,0.0,0.0
2836964,15648,4,2008,4,1,24,510,12580,-1.0,N,N,L,11,106,835000,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,100% to 110% of MFI,1.148,958580.0,0.0,0.0,0.0,0.0
2836965,15648,4,2008,4,1,24,510,12580,-1.0,N,N,L,12,101,578000,0,0,0,0,5,13000,0,0,Unknown,OTS,Business,Origination,110% to 120% of MFI,1.148,663544.0,0.0,0.0,14923.999999999998,0.0
2836966,15648,4,2008,4,1,24,510,12580,-1.0,N,N,L,13,463,3750000,0,0,0,0,5,45000,0,0,Unknown,OTS,Business,Origination,> 120% of MFI,1.148,4305000.0,0.0,0.0,51659.99999999999,0.0
2836967,15648,4,2008,4,1,24,510,12580,-1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,MFI not known (income percentage = 0),1.148,0.0,0.0,0.0,0.0,0.0
2836968,15648,4,2008,4,1,24,510,12580,-1.0,N,N,L,15,67,345000,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Tract not Known (reported as NA),1.148,396060.0,0.0,0.0,0.0,0.0
2852725,15648,4,2008,4,6,24,510,12580,-1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Purchase,< 10% of Median Family Income (MFI),1.148,0.0,0.0,0.0,0.0,0.0
2852726,15648,4,2008,4,6,24,510,12580,-1.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Purchase,10% to 20% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2852727,15648,4,2008,4,6,24,510,12580,-1.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Purchase,20% to 30% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2852728,15648,4,2008,4,6,24,510,12580,-1.0,N,N,L,4,1,2000,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Purchase,30% to 40% of MFI,1.148,2296.0,0.0,0.0,0.0,0.0
2852729,15648,4,2008,4,6,24,510,12580,-1.0,N,N,L,5,2,11000,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Purchase,40% to 50% of MFI,1.148,12627.999999999998,0.0,0.0,0.0,0.0
2852730,15648,4,2008,4,6,24,510,12580,-1.0,N,N,L,6,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Purchase,50% to 60% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2852731,15648,4,2008,4,6,24,510,12580,-1.0,N,N,L,7,1,8000,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Purchase,60% to 70% of MFI,1.148,9184.0,0.0,0.0,0.0,0.0
2852732,15648,4,2008,4,6,24,510,12580,-1.0,N,N,L,8,2,11000,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Purchase,70% to 80% of MFI,1.148,12627.999999999998,0.0,0.0,0.0,0.0
2852733,15648,4,2008,4,6,24,510,12580,-1.0,N,N,L,9,5,27000,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Purchase,80% to 90% of MFI,1.148,30996.0,0.0,0.0,0.0,0.0
2852734,15648,4,2008,4,6,24,510,12580,-1.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Purchase,90% to 100% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2852735,15648,4,2008,4,6,24,510,12580,-1.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Purchase,100% to 110% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2852736,15648,4,2008,4,6,24,510,12580,-1.0,N,N,L,12,1,10000,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Purchase,110% to 120% of MFI,1.148,11480.0,0.0,0.0,0.0,0.0
2852737,15648,4,2008,4,6,24,510,12580,-1.0,N,N,L,13,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Purchase,> 120% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2852738,15648,4,2008,4,6,24,510,12580,-1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Purchase,MFI not known (income percentage = 0),1.148,0.0,0.0,0.0,0.0,0.0
2852739,15648,4,2008,4,6,24,510,12580,-1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Purchase,Tract not Known (reported as NA),1.148,0.0,0.0,0.0,0.0,0.0
2926540,17777,4,2008,4,1,24,510,12580,-1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,< 10% of Median Family Income (MFI),1.148,0.0,0.0,0.0,0.0,0.0
2926541,17777,4,2008,4,1,24,510,12580,-1.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,10% to 20% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2926542,17777,4,2008,4,1,24,510,12580,-1.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,20% to 30% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2926543,17777,4,2008,4,1,24,510,12580,-1.0,N,N,L,4,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,30% to 40% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2926544,17777,4,2008,4,1,24,510,12580,-1.0,N,N,L,5,0,0,0,0,2,645000,2,645000,2,645000,Unknown,OTS,Business,Origination,40% to 50% of MFI,1.148,0.0,0.0,740459.9999999999,740459.9999999999,740459.9999999999
2926545,17777,4,2008,4,1,24,510,12580,-1.0,N,N,L,6,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,50% to 60% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2926546,17777,4,2008,4,1,24,510,12580,-1.0,N,N,L,7,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,60% to 70% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2926547,17777,4,2008,4,1,24,510,12580,-1.0,N,N,L,8,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,70% to 80% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2926548,17777,4,2008,4,1,24,510,12580,-1.0,N,N,L,9,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,80% to 90% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2926549,17777,4,2008,4,1,24,510,12580,-1.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,90% to 100% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2926550,17777,4,2008,4,1,24,510,12580,-1.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,100% to 110% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2926551,17777,4,2008,4,1,24,510,12580,-1.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,110% to 120% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2926552,17777,4,2008,4,1,24,510,12580,-1.0,N,N,L,13,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,> 120% of MFI,1.148,0.0,0.0,0.0,0.0,0.0
2926553,17777,4,2008,4,1,24,510,12580,-1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,MFI not known (income percentage = 0),1.148,0.0,0.0,0.0,0.0,0.0
2926554,17777,4,2008,4,1,24,510,12580,-1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,Unknown,OTS,Business,Origination,Tract not Known (reported as NA),1.148,0.0,0.0,0.0,0.0,0.0
2707,1,1,2009,4,1,24,510,12580,110.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,< 10% of Median Family Income (MFI),1.118,0.0,0.0,0.0,0.0,0.0
2708,1,1,2009,4,1,24,510,12580,110.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,10% to 20% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
2709,1,1,2009,4,1,24,510,12580,110.0,N,N,L,3,2,105000,1,200000,2,762000,2,462000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,20% to 30% of MFI,1.118,117390.0,223600.0,851915.9999999999,516516.0,0.0
2710,1,1,2009,4,1,24,510,12580,110.0,N,N,L,4,2,30000,2,450000,1,750000,2,30000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,30% to 40% of MFI,1.118,33540.0,503100.0,838499.9999999999,33540.0,0.0
2711,1,1,2009,4,1,24,510,12580,110.0,N,N,L,5,9,412000,6,1067000,5,2184000,6,805000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,40% to 50% of MFI,1.118,460616.0,1192905.9999999998,2441711.9999999995,899989.9999999999,0.0
2712,1,1,2009,4,1,24,510,12580,110.0,N,N,L,6,9,471000,4,600000,6,2815000,5,445000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,50% to 60% of MFI,1.118,526578.0,670799.9999999999,3147169.9999999995,497510.0,0.0
2713,1,1,2009,4,1,24,510,12580,110.0,N,N,L,7,13,710000,9,1630000,6,3050000,10,710000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,60% to 70% of MFI,1.118,793779.9999999999,1822340.0,3409899.9999999995,793779.9999999999,0.0
2714,1,1,2009,4,1,24,510,12580,110.0,N,N,L,8,11,592000,10,2015000,13,7691000,12,1922000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,70% to 80% of MFI,1.118,661855.9999999999,2252769.9999999995,8598538.0,2148796.0,0.0
2715,1,1,2009,4,1,24,510,12580,110.0,N,N,L,9,12,365000,6,1168000,4,1871000,12,769000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,80% to 90% of MFI,1.118,408070.0,1305823.9999999998,2091778.0,859741.9999999999,0.0
2716,1,1,2009,4,1,24,510,12580,110.0,N,N,L,10,3,103000,3,530000,2,1000000,3,283000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,90% to 100% of MFI,1.118,115154.0,592539.9999999999,1117999.9999999998,316393.99999999994,0.0
2717,1,1,2009,4,1,24,510,12580,110.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,100% to 110% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
2718,1,1,2009,4,1,24,510,12580,110.0,N,N,L,12,0,0,1,250000,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,110% to 120% of MFI,1.118,0.0,279499.99999999994,0.0,0.0,0.0
2719,1,1,2009,4,1,24,510,12580,110.0,N,N,L,13,6,320000,2,400000,5,3520000,3,540000,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,> 120% of MFI,1.118,357759.99999999994,447200.0,3935360.0,603719.9999999999,0.0
2720,1,1,2009,4,1,24,510,12580,110.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,MFI not known (income percentage = 0),1.118,0.0,0.0,0.0,0.0,0.0
2721,1,1,2009,4,1,24,510,12580,110.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Business,Origination,Tract not Known (reported as NA),1.118,0.0,0.0,0.0,0.0,0.0
7941,1,1,2009,5,1,24,510,12580,110.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Farm,Origination,< 10% of Median Family Income (MFI),1.118,0.0,0.0,0.0,0.0,0.0
7942,1,1,2009,5,1,24,510,12580,110.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Farm,Origination,10% to 20% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
7943,1,1,2009,5,1,24,510,12580,110.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Farm,Origination,20% to 30% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
7944,1,1,2009,5,1,24,510,12580,110.0,N,N,L,4,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Farm,Origination,30% to 40% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
7945,1,1,2009,5,1,24,510,12580,110.0,N,N,L,5,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Farm,Origination,40% to 50% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
7946,1,1,2009,5,1,24,510,12580,110.0,N,N,L,6,0,0,1,200000,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Farm,Origination,50% to 60% of MFI,1.118,0.0,223600.0,0.0,0.0,0.0
7947,1,1,2009,5,1,24,510,12580,110.0,N,N,L,7,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Farm,Origination,60% to 70% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
7948,1,1,2009,5,1,24,510,12580,110.0,N,N,L,8,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Farm,Origination,70% to 80% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
7949,1,1,2009,5,1,24,510,12580,110.0,N,N,L,9,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Farm,Origination,80% to 90% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
7950,1,1,2009,5,1,24,510,12580,110.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Farm,Origination,90% to 100% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
7951,1,1,2009,5,1,24,510,12580,110.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Farm,Origination,100% to 110% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
7952,1,1,2009,5,1,24,510,12580,110.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Farm,Origination,110% to 120% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
7953,1,1,2009,5,1,24,510,12580,110.0,N,N,L,13,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Farm,Origination,> 120% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
7954,1,1,2009,5,1,24,510,12580,110.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Farm,Origination,MFI not known (income percentage = 0),1.118,0.0,0.0,0.0,0.0,0.0
7955,1,1,2009,5,1,24,510,12580,110.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,"WELLS FARGO BANK, N.A. (CA)",OCC,Farm,Origination,Tract not Known (reported as NA),1.118,0.0,0.0,0.0,0.0,0.0
48414,8,1,2009,4,1,24,510,12580,-1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,< 10% of Median Family Income (MFI),1.118,0.0,0.0,0.0,0.0,0.0
48415,8,1,2009,4,1,24,510,12580,-1.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,10% to 20% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
48416,8,1,2009,4,1,24,510,12580,-1.0,N,N,L,3,2,66000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,20% to 30% of MFI,1.118,73787.99999999999,0.0,0.0,0.0,0.0
48417,8,1,2009,4,1,24,510,12580,-1.0,N,N,L,4,2,48000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,30% to 40% of MFI,1.118,53663.99999999999,0.0,0.0,0.0,0.0
48418,8,1,2009,4,1,24,510,12580,-1.0,N,N,L,5,4,121000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,40% to 50% of MFI,1.118,135278.0,0.0,0.0,0.0,0.0
48419,8,1,2009,4,1,24,510,12580,-1.0,N,N,L,6,3,57000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,50% to 60% of MFI,1.118,63725.99999999999,0.0,0.0,0.0,0.0
48420,8,1,2009,4,1,24,510,12580,-1.0,N,N,L,7,5,118000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,60% to 70% of MFI,1.118,131924.0,0.0,0.0,0.0,0.0
48421,8,1,2009,4,1,24,510,12580,-1.0,N,N,L,8,3,134000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,70% to 80% of MFI,1.118,149811.99999999994,0.0,0.0,0.0,0.0
48422,8,1,2009,4,1,24,510,12580,-1.0,N,N,L,9,2,62000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,80% to 90% of MFI,1.118,69316.0,0.0,0.0,0.0,0.0
48423,8,1,2009,4,1,24,510,12580,-1.0,N,N,L,10,1,35000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,90% to 100% of MFI,1.118,39129.999999999985,0.0,0.0,0.0,0.0
48424,8,1,2009,4,1,24,510,12580,-1.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,100% to 110% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
48425,8,1,2009,4,1,24,510,12580,-1.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,110% to 120% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
48426,8,1,2009,4,1,24,510,12580,-1.0,N,N,L,13,1,21000,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,> 120% of MFI,1.118,23478.0,0.0,0.0,0.0,0.0
48427,8,1,2009,4,1,24,510,12580,-1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,MFI not known (income percentage = 0),1.118,0.0,0.0,0.0,0.0,0.0
48428,8,1,2009,4,1,24,510,12580,-1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,JPMorgan Chase Bank NA (OH),OCC,Business,Origination,Tract not Known (reported as NA),1.118,0.0,0.0,0.0,0.0,0.0
150237,209,1,2009,4,1,24,510,12580,-1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,< 10% of Median Family Income (MFI),1.118,0.0,0.0,0.0,0.0,0.0
150238,209,1,2009,4,1,24,510,12580,-1.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,10% to 20% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
150239,209,1,2009,4,1,24,510,12580,-1.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,20% to 30% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
150240,209,1,2009,4,1,24,510,12580,-1.0,N,N,L,4,2,21000,0,0,0,0,1,8000,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,30% to 40% of MFI,1.118,23478.0,0.0,0.0,8943.999999999998,0.0
150241,209,1,2009,4,1,24,510,12580,-1.0,N,N,L,5,1,16000,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,40% to 50% of MFI,1.118,17887.999999999996,0.0,0.0,0.0,0.0
150242,209,1,2009,4,1,24,510,12580,-1.0,N,N,L,6,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,50% to 60% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
150243,209,1,2009,4,1,24,510,12580,-1.0,N,N,L,7,1,10000,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,60% to 70% of MFI,1.118,11179.999999999998,0.0,0.0,0.0,0.0
150244,209,1,2009,4,1,24,510,12580,-1.0,N,N,L,8,7,104000,1,110000,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,70% to 80% of MFI,1.118,116272.0,122980.0,0.0,0.0,0.0
150245,209,1,2009,4,1,24,510,12580,-1.0,N,N,L,9,3,35000,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,80% to 90% of MFI,1.118,39129.999999999985,0.0,0.0,0.0,0.0
150246,209,1,2009,4,1,24,510,12580,-1.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,90% to 100% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
150247,209,1,2009,4,1,24,510,12580,-1.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,100% to 110% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
150248,209,1,2009,4,1,24,510,12580,-1.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,110% to 120% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
150249,209,1,2009,4,1,24,510,12580,-1.0,N,N,L,13,4,70000,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,> 120% of MFI,1.118,78259.99999999999,0.0,0.0,0.0,0.0
150250,209,1,2009,4,1,24,510,12580,-1.0,N,N,L,14,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,MFI not known (income percentage = 0),1.118,0.0,0.0,0.0,0.0,0.0
150251,209,1,2009,4,1,24,510,12580,-1.0,N,N,L,15,0,0,0,0,0,0,0,0,0,0,FIRST NATIONAL BANK OF OMAHA (NE),OCC,Business,Origination,Tract not Known (reported as NA),1.118,0.0,0.0,0.0,0.0,0.0
175698,336,1,2009,4,1,24,510,12580,-1.0,N,N,L,1,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,< 10% of Median Family Income (MFI),1.118,0.0,0.0,0.0,0.0,0.0
175699,336,1,2009,4,1,24,510,12580,-1.0,N,N,L,2,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,10% to 20% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
175700,336,1,2009,4,1,24,510,12580,-1.0,N,N,L,3,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,20% to 30% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
175701,336,1,2009,4,1,24,510,12580,-1.0,N,N,L,4,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,30% to 40% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
175702,336,1,2009,4,1,24,510,12580,-1.0,N,N,L,5,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,40% to 50% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
175703,336,1,2009,4,1,24,510,12580,-1.0,N,N,L,6,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,50% to 60% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
175704,336,1,2009,4,1,24,510,12580,-1.0,N,N,L,7,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,60% to 70% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
175705,336,1,2009,4,1,24,510,12580,-1.0,N,N,L,8,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,70% to 80% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
175706,336,1,2009,4,1,24,510,12580,-1.0,N,N,L,9,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,80% to 90% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
175707,336,1,2009,4,1,24,510,12580,-1.0,N,N,L,10,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,90% to 100% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
175708,336,1,2009,4,1,24,510,12580,-1.0,N,N,L,11,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,100% to 110% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
175709,336,1,2009,4,1,24,510,12580,-1.0,N,N,L,12,0,0,0,0,0,0,0,0,0,0,Unknown,OCC,Business,Origination,110% to 120% of MFI,1.118,0.0,0.0,0.0,0.0,0.0
