,COUNTYFP,NAME,year,city_name,msa,loan_type,action_taken_type,income_group_code,income_group,cra_level,nLoans1,amtLoans1,nLoans100k,amtLoans100k,nLoans250k,amtLoans250k,nLoansToSmallest,amtLoansToSmallest,nLoans,amtLoans,avgSmallLoan,nWorkingLoans,amtWorkingLoans,total_jobs,sb_jobs,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,nLoans1_per_totaljob,amtLoans1_per_totaljob,nLoans100k_per_totaljob,amtLoans100k_per_totaljob,nLoans250k_per_totaljob,amtLoans250k_per_totaljob,nLoansToSmallest_per_totaljob,amtLoansToSmallest_per_totaljob,nLoans_per_totaljob,amtLoans_per_totaljob,nWorkingLoans_per_totaljob,amtWorkingLoans_per_totaljob,nLoans1_per_sbjob,amtLoans1_per_sbjob,nLoans100k_per_sbjob,amtLoans100k_per_sbjob,nLoans250k_per_sbjob,amtLoans250k_per_sbjob,nLoansToSmallest_per_sbjob,amtLoansToSmallest_per_sbjob,nLoans_per_sbjob,amtLoans_per_sbjob,nWorkingLoans_per_sbjob,amtWorkingLoans_per_sbjob,pop_total,pop_white,pop_black,total_households,white_householders,black_householders,female_householders,total_housing_units,occupied_housing_units,vacant_housing_units,educated,unemployed_16plus,poverty_past_12_months,mfi,travel_time_to_work,owner_occ_housing_units,median_home_value,median_year_built,pop_25plus,labor_force_16plus,poverty_status_known,pop_total_err,pop_white_err,pop_black_err,total_households_err,white_householders_err,black_householders_err,female_householders_err,total_housing_units_err,occupied_housing_units_err,vacant_housing_units_err,educated_serr,unemployed_16plus_err,poverty_past_12_months_err,mfi_err,travel_time_to_work_err,owner_occ_housing_units_err,median_home_value_err,pop_25plus_err,labor_force_16plus_err,poverty_status_known_err,pct_white,pct_black,pct_white_householders,pct_black_householders,pct_female_householders,peducated,pct_unemployed,pct_poverty,pct_vacant,pct_white_serr,pct_black_serr,pct_white_householders_serr,pct_black_householders_serr,pct_female_householders_serr,peducated_serr,pct_unemployed_serr,pct_poverty_serr,pct_vacant_serr,amtLoans1_adj,amtLoans100k_adj,amtLoans250k_adj,amtLoansToSmallest_adj,avgSmallLoan_adj,amtLoans_adj,amtWorkingLoans_adj,amtLoans1_per_totaljob_adj,amtLoans100k_per_totaljob_adj,amtLoans250k_per_totaljob_adj,amtLoansToSmallest_per_totaljob_adj,amtLoans_per_totaljob_adj,amtWorkingLoans_per_totaljob_adj,amtLoans1_per_sbjob_adj,amtLoans100k_per_sbjob_adj,amtLoans250k_per_sbjob_adj,amtLoansToSmallest_per_sbjob_adj,amtLoans_per_sbjob_adj,amtWorkingLoans_per_sbjob_adj,mfi_adj,median_home_value_adj,mfi_err_adj,median_home_value_err_adj,STATEFP,TRACTCE,GEOID_data,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,split_county_indicator,population_classification,CSA2010
498,510,1304.0,2013,Baltimore,12580.0,4.0,1.0,5.0,40% to 50% of MFI,low,12.0,49000.0,0.0,0.0,0.0,0.0,7.0,39000.0,12.0,49000.0,4083.3333333333335,0.0,0.0,7612.0,64.0,7612.0,2128.0,4004.0,1480.0,1424.0,3384.0,2804.0,0.0,0.0,0.0,48.0,48.0,64.0,1408.0,48.0,16.0,96.0,0.0,64.0,0.0,48.0,0.0,464.0,4380.0,0.0,136.0,792.0,3928.0,3316.0,32.0,256.0,0.0,80.0,7500.0,112.0,676.0,1652.0,1960.0,1196.0,3316.0,4296.0,4.0,0.0,3.0,39.0,331.0,64.0,0.0,223.0,1.0,89.0,0.0015764582238570678,6.437204414083027,0.0,0.0,0.0,0.0,0.0009196006305832896,5.123489227535471,0.0015764582238570678,6.437204414083027,0.0,0.0,0.1875,765.625,0.0,0.0,0.0,0.0,0.109375,609.375,0.1875,765.625,0.0,0.0,2244,36,2193,800,26,770,275,1277,800,477,162.0,327.0,580.0,42125.0,19860,326,108200.0,1939,1407.0,925.0,2231.0,2244,36,2193,800,770,26,275,1277,800,477,72.59794270821207,327.0,580.0,42125.0,19860,326,108200.0,1407.0,925.0,2231.0,0.016042780748663103,0.9772727272727273,0.0325,0.9625,0.34375,0.11513859275053305,0.3535135135135135,0.25997310623038994,0.3735317149569303,0.013792047485068301,0.0,0.5847727308270247,0.5847727308270247,0.5847727308270247,0.0766999258482681,0.0,2.078856927938594e-09,0.3211268190082504,54914.15552644089,0.0,0.0,43707.18501084071,4576.179627203407,54914.15552644089,0.0,7.214156007151982,0.0,0.0,5.741879270998517,7.214156007151982,0.0,858.0336801006389,0.0,0.0,682.9247657943861,858.0336801006389,0.0,47209.36329696576,121259.42097879396,47209.36329696576,121259.42097879396,24,130400,24510130400,Census Tract 1304,G5020,S,2617027,203955,+39.3225962,-076.6448717,N,L,Penn North/Reservoir Hill
499,510,1304.0,2014,Baltimore,12580.0,4.0,1.0,5.0,40% to 50% of MFI,low,14.0,186000.0,0.0,0.0,0.0,0.0,7.0,154000.0,14.0,186000.0,13285.714285714286,14.0,186000.0,5904.0,59.0,5904.0,2120.0,2896.0,888.0,1312.0,3120.0,1472.0,0.0,0.0,0.0,136.0,80.0,16.0,1440.0,56.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,376.0,3568.0,104.0,112.0,0.0,3480.0,2152.0,64.0,144.0,0.0,64.0,5784.0,120.0,464.0,832.0,1312.0,1176.0,2256.0,3648.0,11.0,0.0,13.0,26.0,328.0,59.0,25.0,224.0,0.0,70.0,0.0023712737127371273,31.504065040650406,0.0,0.0,0.0,0.0,0.0011856368563685636,26.0840108401084,0.0023712737127371273,31.504065040650406,0.0023712737127371273,31.504065040650406,0.23728813559322035,3152.5423728813557,0.0,0.0,0.0,0.0,0.11864406779661017,2610.169491525424,0.23728813559322035,3152.5423728813557,0.23728813559322035,3152.5423728813557,2267,35,2201,791,20,768,243,1265,791,474,143.0,297.0,551.0,41806.0,23110,304,101200.0,1939,1424.0,1085.0,2256.0,2267,35,2201,791,768,20,243,1265,791,474,63.189727618056956,297.0,551.0,41806.0,23110,304,101200.0,1424.0,1085.0,2256.0,0.015438906043228937,0.9708866343184825,0.025284450063211124,0.9709228824273072,0.30720606826801516,0.10042134831460674,0.27373271889400924,0.24423758865248227,0.37470355731225297,1.2786529020266328e-10,0.0,0.5900265057633692,0.5900265057633692,0.5900265057633692,0.06674088483584698,0.0,0.0,0.0,208449.65159016335,0.0,0.0,172587.34594024278,14889.260827868813,208449.65159016335,208449.65159016335,35.30651280321195,0.0,0.0,29.232274041369035,35.30651280321195,35.30651280321195,3533.0449422061583,0.0,0.0,2925.209253224454,3533.0449422061583,3533.0449422061583,46851.86093751812,113414.54161787382,46851.86093751812,113414.54161787382,24,130400,24510130400,Census Tract 1304,G5020,S,2617028,203955,+39.3225962,-076.6448717,N,L,Penn North/Reservoir Hill
500,510,1304.0,2015,Baltimore,12580.0,4.0,1.0,5.0,40% to 50% of MFI,low,11.0,42000.0,0.0,0.0,0.0,0.0,7.0,35000.0,11.0,42000.0,3818.181818181818,0.0,0.0,5816.0,65.0,5816.0,2088.0,2592.0,1136.0,1288.0,2864.0,1664.0,0.0,0.0,0.0,0.0,96.0,0.0,568.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,368.0,3584.0,0.0,1168.0,0.0,3536.0,2032.0,16.0,120.0,0.0,112.0,5656.0,160.0,480.0,1088.0,1240.0,920.0,2384.0,3432.0,0.0,0.0,0.0,29.0,345.0,65.0,0.0,302.0,0.0,7.0,0.001891334250343879,7.2214580467675376,0.0,0.0,0.0,0.0,0.001203576341127923,6.017881705639615,0.001891334250343879,7.2214580467675376,0.0,0.0,0.16923076923076924,646.1538461538462,0.0,0.0,0.0,0.0,0.1076923076923077,538.4615384615385,0.16923076923076924,646.1538461538462,0.0,0.0,2394,78,2288,828,28,795,227,1252,828,424,172.0,255.0,693.0,41326.0,21600,306,104400.0,1939,1523.0,1052.0,2387.0,2394,78,2288,828,795,28,227,1252,828,424,70.50623546454945,255.0,693.0,41326.0,21600,306,104400.0,1523.0,1052.0,2387.0,0.03258145363408521,0.9557226399331662,0.033816425120772944,0.9601449275362319,0.2741545893719807,0.11293499671700591,0.2423954372623574,0.2903225806451613,0.33865814696485624,2.421642547113097e-10,7.74925615076191e-09,0.5833126038738141,0.5833126038738141,0.5833126038738141,0.07419770206223966,0.0,0.0,0.2911458628850094,47069.27616552076,0.0,0.0,39224.396804600634,4279.0251059564325,47069.27616552076,0.0,8.093066740976747,0.0,0.0,6.744222284147289,8.093066740976747,0.0,724.142710238781,0.0,0.0,603.4522585323174,724.142710238781,0.0,46313.92635276931,117000.77218286588,46313.92635276931,117000.77218286588,24,130400,24510130400,Census Tract 1304,G5020,S,2617028,203955,+39.3225962,-076.6448717,N,L,Penn North/Reservoir Hill
501,510,1304.0,2016,Baltimore,12580.0,4.0,1.0,5.0,40% to 50% of MFI,low,11.0,122000.0,0.0,0.0,0.0,0.0,10.0,115000.0,11.0,122000.0,11090.90909090909,11.0,122000.0,7628.0,51.0,7628.0,2296.0,3776.0,1556.0,1180.0,3800.0,2648.0,0.0,0.0,0.0,0.0,64.0,0.0,968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,4416.0,16.0,848.0,900.0,3984.0,3308.0,0.0,216.0,0.0,120.0,7436.0,192.0,604.0,1472.0,1864.0,1392.0,3500.0,4128.0,5.0,3.0,0.0,30.0,348.0,51.0,26.0,282.0,0.0,27.0,0.0014420555846879916,15.99370739381227,0.0,0.0,0.0,0.0,0.0013109596224436288,15.07603565810173,0.0014420555846879916,15.99370739381227,0.0014420555846879916,15.99370739381227,0.21568627450980393,2392.156862745098,0.0,0.0,0.0,0.0,0.19607843137254902,2254.901960784314,0.21568627450980393,2392.156862745098,0.21568627450980393,2392.156862745098,2352,93,2138,843,35,788,202,1243,843,400,192.0,202.0,715.0,42837.0,26355,312,103500.0,1939,1600.0,1100.0,2344.0,2352,93,2138,843,788,35,202,1243,843,400,77.15816097740856,202.0,715.0,42837.0,26355,312,103500.0,1600.0,1100.0,2344.0,0.039540816326530615,0.9090136054421769,0.04151838671411625,0.9347568208778173,0.23962040332147094,0.12,0.18363636363636363,0.3050341296928328,0.32180209171359614,0.0,0.7814828992085058,0.5676804378632587,0.5676804378632587,0.5676804378632587,0.07861839416996266,0.0,0.262239150880412,0.0,136725.0402903222,0.0,0.0,128880.16092940207,12429.549117302018,136725.0402903222,136725.0402903222,17.92410071975907,0.0,0.0,16.895668711248305,17.92410071975907,17.92410071975907,2680.883142947494,0.0,0.0,2527.061979007884,2680.883142947494,2680.883142947494,48007.299597676494,115992.14483646187,48007.299597676494,115992.14483646187,24,130400,24510130400,Census Tract 1304,G5020,S,2617028,203955,+39.3225962,-076.6448717,N,L,Penn North/Reservoir Hill
502,510,1304.0,2017,Baltimore,12580.0,4.0,1.0,5.0,40% to 50% of MFI,low,12.0,87000.0,0.0,0.0,0.0,0.0,9.0,78000.0,12.0,87000.0,7250.0,0.0,0.0,7456.0,49.0,7456.0,2220.0,3556.0,1680.0,1036.0,3684.0,2736.0,0.0,0.0,0.0,0.0,144.0,0.0,1176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,4420.0,0.0,584.0,892.0,3980.0,3144.0,0.0,264.0,0.0,68.0,7324.0,132.0,736.0,1392.0,1672.0,1436.0,3356.0,4100.0,7.0,3.0,2.0,10.0,362.0,49.0,34.0,275.0,1.0,25.0,0.001609442060085837,11.668454935622318,0.0,0.0,0.0,0.0,0.0012070815450643778,10.46137339055794,0.001609442060085837,11.668454935622318,0.0,0.0,0.24489795918367346,1775.5102040816328,0.0,0.0,0.0,0.0,0.1836734693877551,1591.8367346938776,0.24489795918367346,1775.5102040816328,0.0,0.0,2182,139,1927,821,58,744,184,1229,821,408,227.0,174.0,747.0,43036.0,26240,327,105800.0,1939,1523.0,1009.0,2174.0,2182,139,1927,821,744,58,184,1229,821,408,84.57279538022038,174.0,747.0,43036.0,26240,327,105800.0,1523.0,1009.0,2174.0,0.06370302474793767,0.8831347387717691,0.07064555420219244,0.9062119366626066,0.2241169305724726,0.1490479317137229,0.17244796828543113,0.34360625574977,0.33197721724979656,5.313851748660636e-10,0.7592347264278761,0.549212208420436,0.549212208420436,0.549212208420436,0.0966907683326547,0.0,3.017030006120656e-09,0.0,97500.64348572158,0.0,0.0,87414.37002168142,8125.053623810131,97500.64348572158,0.0,13.076803042612873,0.0,0.0,11.724030314066713,13.076803042612873,0.0,1989.809050729012,0.0,0.0,1783.9667351363553,1989.809050729012,0.0,48230.31831093694,118569.74805504992,48230.31831093694,118569.74805504992,24,130400,24510130400,Census Tract 1304,G5020,S,2617028,203955,+39.3225962,-076.6448717,N,L,Penn North/Reservoir Hill
503,510,1304.0,2018,Baltimore,12580.0,4.0,1.0,5.0,40% to 50% of MFI,low,11.0,84000.0,0.0,0.0,0.0,0.0,7.0,77000.0,11.0,84000.0,7636.363636363636,0.0,0.0,16312.0,363.0,16312.0,4536.0,9368.0,2408.0,5152.0,6376.0,4784.0,0.0,0.0,0.0,32.0,0.0,80.0,856.0,0.0,864.0,384.0,248.0,1336.0,0.0,1080.0,216.0,3784.0,0.0,6176.0,1256.0,0.0,10920.0,4360.0,16.0,744.0,0.0,272.0,15384.0,928.0,1520.0,3080.0,3632.0,3544.0,6696.0,9616.0,59.0,86.0,134.0,178.0,654.0,363.0,215.0,237.0,233.0,63.0,0.000674350171652771,5.149583128984797,0.0,0.0,0.0,0.0,0.0004291319274153997,4.7204512015693965,0.000674350171652771,5.149583128984797,0.0,0.0,0.030303030303030304,231.40495867768595,0.0,0.0,0.0,0.0,0.01928374655647383,212.12121212121212,0.030303030303030304,231.40495867768595,0.0,0.0,2056,139,1817,777,55,707,161,1226,777,449,221.0,141.0,734.0,49211.0,21410,311,103300.0,0,1375.0,878.0,2051.0,2056,139,1817,777,707,55,161,1226,777,449,82.08487925763296,141.0,734.0,49211.0,21410,311,103300.0,1375.0,878.0,2051.0,0.06760700389105058,0.8837548638132295,0.07078507078507079,0.9099099099099099,0.2072072072072072,0.16072727272727272,0.16059225512528474,0.35787420770355927,0.366231647634584,5.639506087343145e-10,6.380372795045044e-09,0.5514604392963712,0.5514604392963712,0.5514604392963712,0.10422849819601243,0.0,0.30766599280115464,2.674968692213012e-09,94138.55233104152,0.0,0.0,86293.67297012139,8558.050211912865,94138.55233104152,0.0,5.771122629416475,0.0,0.0,5.2901957436317675,5.771122629416475,0.0,259.33485490645046,0.0,0.0,237.7236169975796,259.33485490645046,0.0,55150.62260432005,115768.00542614987,55150.62260432005,115768.00542614987,24,130400,24510130400,Census Tract 1304,G5020,S,2612954,203955,+39.3225962,-076.6448717,N,L,Penn North/Reservoir Hill
504,510,1306.0,2010,Baltimore,12580.0,4.0,1.0,8.0,70% to 80% of MFI,moderate,88.0,1029000.0,2.0,252000.0,7.0,3600000.0,29.0,865000.0,97.0,4881000.0,11693.181818181818,97.0,4881000.0,25052.0,0.0,25052.0,7800.0,13464.0,3788.0,5892.0,10376.0,8784.0,0.0,0.0,0.0,3048.0,1456.0,848.0,1520.0,16.0,480.0,384.0,312.0,4536.0,1408.0,952.0,456.0,1792.0,464.0,3336.0,4024.0,20.0,19464.0,3996.0,88.0,1152.0,48.0,304.0,23748.0,1304.0,2456.0,4528.0,4928.0,5340.0,13208.0,11844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035126935973175794,41.07456490499761,7.983394539358135e-05,10.059077119591251,0.00027941880887753475,143.70110170844643,0.0011575922082069296,34.528181382723936,0.0038719463515886955,194.83474373303528,0.0038719463515886955,194.83474373303528,,,,,,,,,,,,,4127,3432,251,1624,1452,90,156,1904,1624,280,,,679.0,65083.0,58795,951,216600.0,1939,,,4116.0,4127,3432,251,1624,90,1452,156,1904,1624,280,,,679.0,65083.0,58795,951,216600.0,,,4116.0,0.8315968015507633,0.060818996850012116,0.8940886699507389,0.05541871921182266,0.0960591133004926,,,0.1649659863945578,0.14705882352941177,0.714927340534454,0.0,0.5445620338861652,0.5445620338861652,0.5445620338861652,,,1.1268051035546654e-09,0.0,1153197.2660552587,282415.6569931246,4034509.385616065,969402.9495994156,13104.514386991576,5470122.308664449,5470122.308664449,46.032143783141414,11.273178069340755,161.04540099058218,38.695631071348224,218.35072284306435,218.35072284306435,,,,,,,72938.32620668066,242742.98136789992,72938.32620668066,242742.98136789992,24,130600,24510130600,Census Tract 1306,G5020,S,873526,3815,+39.3264635,-076.6304217,N,L,Medfield/Hampden/Woodberry/Remington
505,510,1306.0,2011,Baltimore,12580.0,4.0,1.0,8.0,70% to 80% of MFI,moderate,82.0,1063000.0,2.0,420000.0,7.0,3175000.0,45.0,2287000.0,91.0,4658000.0,12963.414634146342,91.0,4658000.0,26224.0,516.0,26224.0,8056.0,13944.0,4224.0,6608.0,9800.0,9816.0,0.0,0.0,0.0,3296.0,1800.0,888.0,2392.0,0.0,904.0,480.0,304.0,4712.0,1888.0,672.0,200.0,1224.0,400.0,3704.0,3320.0,40.0,20568.0,3856.0,80.0,1456.0,16.0,248.0,25104.0,1120.0,2936.0,4640.0,5200.0,5392.0,14008.0,12216.0,49.0,43.0,122.0,84.0,1398.0,516.0,454.0,487.0,3.0,236.0,0.0031269066503965834,40.53538743136058,7.62660158633313e-05,16.015863331299574,0.00026693105552165957,121.07230018303844,0.0017159853569249542,87.21018913971935,0.003470103721781574,177.6235509456986,0.003470103721781574,177.6235509456986,0.15891472868217055,2060.077519379845,0.003875968992248062,813.953488372093,0.013565891472868217,6153.100775193799,0.0872093023255814,4432.170542635659,0.17635658914728683,9027.131782945737,0.17635658914728683,9027.131782945737,3916,3334,174,1643,1491,71,189,1916,1643,273,,258.0,640.0,61837.0,55155,930,213900.0,1939,,2668.0,3903.0,3916,3334,174,1643,71,1491,189,1916,1643,273,,258.0,640.0,61837.0,55155,930,213900.0,,2668.0,3903.0,0.8513789581205311,0.04443309499489275,0.9074863055386488,0.04321363359707851,0.11503347534996956,,0.0967016491754123,0.16397642838841917,0.14248434237995825,6.699717296533509e-09,0.03819932252886894,0.5522885221657444,0.5522885221657444,0.5522885221657444,,0.0,0.0,0.0,1191300.9658082991,470692.7616552076,3558213.1387030575,2563034.1569177615,14528.060558637797,5220206.866166565,5220206.866166565,45.42788917816882,17.948930813575643,135.68536984072063,97.73620183487498,199.0621898324651,199.0621898324651,2308.7228019540685,912.1952745255961,6895.761896711352,4967.120459142949,10116.679973191016,10116.679973191016,69300.54357731684,239717.09932868788,69300.54357731684,239717.09932868788,24,130600,24510130600,Census Tract 1306,G5020,S,873528,3815,+39.3264635,-076.6304217,N,L,Medfield/Hampden/Woodberry/Remington
506,510,1306.0,2012,Baltimore,12580.0,4.0,1.0,8.0,70% to 80% of MFI,moderate,104.0,1307000.0,2.0,262000.0,5.0,2321000.0,56.0,1631000.0,111.0,3890000.0,12567.307692307691,111.0,3890000.0,25920.0,517.0,25920.0,8128.0,13608.0,4184.0,7024.0,9200.0,9696.0,0.0,0.0,0.0,2904.0,1144.0,872.0,2344.0,176.0,752.0,592.0,336.0,4488.0,2408.0,768.0,456.0,1280.0,368.0,3800.0,3208.0,24.0,20352.0,3888.0,48.0,1264.0,16.0,352.0,24800.0,1120.0,2152.0,4480.0,5560.0,5600.0,13664.0,12256.0,57.0,52.0,134.0,68.0,1384.0,517.0,482.0,421.0,5.0,270.0,0.004012345679012346,50.42438271604938,7.716049382716049e-05,10.108024691358025,0.00019290123456790122,89.54475308641975,0.0021604938271604936,62.92438271604938,0.0042824074074074075,150.07716049382717,0.0042824074074074075,150.07716049382717,0.2011605415860735,2528.0464216634427,0.0038684719535783366,506.7698259187621,0.009671179883945842,4489.36170212766,0.10831721470019343,3154.7388781431337,0.21470019342359767,7524.177949709864,0.21470019342359767,7524.177949709864,3899,3379,208,1668,1533,68,210,1915,1668,247,1584.0,221.0,588.0,80417.0,58165,999,213000.0,1939,2960.0,2694.0,3898.0,3899,3379,208,1668,68,1533,210,1915,1668,247,597.5049980755099,221.0,588.0,80417.0,58165,999,213000.0,2960.0,2694.0,3898.0,0.8666324698640677,0.053347012054372915,0.9190647482014388,0.0407673860911271,0.12589928057553956,0.5351351351351351,0.08203414996288047,0.15084658799384298,0.1289817232375979,0.0,0.0,0.5592513513153561,0.5592513513153561,0.5592513513153561,0.34768475509976987,0.0,1.1898229364368914e-09,8.562693516065673e-10,1464751.0463889437,293622.62750872475,2601137.856670802,1827856.8910943896,14084.144676816764,4359511.53056847,4359511.53056847,56.510457036610475,11.3280334687008,100.35254076662044,70.5191701811107,168.19103127193173,168.19103127193173,2833.1741709650746,567.9354497267403,5031.214422960932,3535.506559176769,8432.324043652747,8432.324043652747,90123.09479530198,238708.47198228387,90123.09479530198,238708.47198228387,24,130600,24510130600,Census Tract 1306,G5020,S,873528,3815,+39.3264635,-076.6304217,N,L,Medfield/Hampden/Woodberry/Remington
507,510,1306.0,2013,Baltimore,12580.0,4.0,1.0,8.0,70% to 80% of MFI,moderate,106.0,1532000.0,2.0,393000.0,2.0,875000.0,54.0,1386000.0,110.0,2800000.0,14452.830188679245,110.0,2800000.0,29024.0,506.0,29024.0,9696.0,15016.0,4312.0,7880.0,9848.0,11296.0,0.0,0.0,0.0,2840.0,1776.0,904.0,2392.0,48.0,688.0,592.0,336.0,5808.0,2912.0,440.0,504.0,1160.0,392.0,4128.0,4056.0,48.0,22312.0,4864.0,112.0,1328.0,32.0,376.0,27984.0,1040.0,2376.0,5160.0,6016.0,5776.0,15064.0,13960.0,99.0,68.0,73.0,122.0,1512.0,506.0,435.0,573.0,8.0,352.0,0.0036521499448732083,52.78390297684675,6.89084895259096e-05,13.540518191841235,6.89084895259096e-05,30.147464167585447,0.001860529217199559,47.753583241455345,0.0037899669239250277,96.47188533627343,0.0037899669239250277,96.47188533627343,0.20948616600790515,3027.6679841897235,0.003952569169960474,776.6798418972332,0.003952569169960474,1729.2490118577075,0.1067193675889328,2739.1304347826085,0.21739130434782608,5533.596837944664,0.21739130434782608,5533.596837944664,3900,3556,155,1754,1650,24,197,1927,1754,173,1812.0,155.0,410.0,83500.0,66455,1038,202500.0,1939,3021.0,2914.0,3898.0,3900,3556,155,1754,24,1650,197,1927,1754,173,678.3491809211265,155.0,410.0,83500.0,66455,1038,202500.0,3021.0,2914.0,3898.0,0.9117948717948718,0.03974358974358974,0.9407069555302167,0.013683010262257697,0.11231470923603193,0.5998013902681232,0.05319148936170213,0.10518214468958441,0.08977685521536066,0.7838739658325501,2.973031927071156e-10,0.5719188225344642,0.5719188225344642,0.5719188225344642,0.38933404744594396,0.0,0.0,0.0,1716907.8829899477,440433.9412630871,980609.9201150158,1553286.113462185,16197.24417915045,3137951.7443680507,3137951.7443680507,59.15476443598221,15.174818814191259,33.7861742046243,53.5172999401249,108.11575745479777,108.11575745479777,3393.0985829840865,870.4228088203303,1937.9642690020075,3069.7354020991797,6201.485660806424,6201.485660806424,93578.20380526151,226941.15294090367,93578.20380526151,226941.15294090367,24,130600,24510130600,Census Tract 1306,G5020,S,872121,3815,+39.3264635,-076.6304217,N,L,Medfield/Hampden/Woodberry/Remington
508,510,1306.0,2014,Baltimore,12580.0,4.0,1.0,8.0,70% to 80% of MFI,moderate,103.0,1510000.0,7.0,1332000.0,5.0,2217000.0,59.0,1374000.0,115.0,5059000.0,14660.194174757282,115.0,5059000.0,29920.0,577.0,29920.0,9616.0,15312.0,4992.0,7680.0,10392.0,11848.0,0.0,0.0,0.0,3040.0,1968.0,880.0,2480.0,16.0,1000.0,320.0,344.0,5928.0,3096.0,528.0,424.0,1272.0,32.0,4736.0,3856.0,0.0,23128.0,4872.0,144.0,1392.0,32.0,352.0,28792.0,1128.0,2680.0,5384.0,6192.0,6048.0,15744.0,14176.0,91.0,129.0,68.0,166.0,1493.0,577.0,370.0,620.0,2.0,378.0,0.003442513368983957,50.467914438502675,0.0002339572192513369,44.518716577540104,0.00016711229946524063,74.0975935828877,0.0019719251336898394,45.92245989304813,0.003843582887700535,169.0842245989305,0.003843582887700535,169.0842245989305,0.17850953206239167,2616.9844020797227,0.012131715771230503,2308.4922010398614,0.008665511265164644,3842.2876949740034,0.1022530329289428,2381.2824956672443,0.19930675909878684,8767.764298093587,0.19930675909878684,8767.764298093587,3839,3367,239,1728,1548,75,138,1931,1728,203,1720.0,128.0,360.0,70547.0,66975,1014,181800.0,1939,3015.0,2750.0,3817.0,3839,3367,239,1728,75,1548,138,1931,1728,203,626.5215586098869,128.0,360.0,70547.0,66975,1014,181800.0,3015.0,2750.0,3817.0,0.8770513154467309,0.06225579578015108,0.8958333333333334,0.043402777777777776,0.0798611111111111,0.5704809286898839,0.04654545454545454,0.09431490699502226,0.10512687726566546,6.834095580418135e-09,4.2713097377613345e-10,0.5452183227464095,0.5452183227464095,0.5452183227464095,0.36908756311391316,0.0,8.591856475381591e-10,0.0,1692252.5478556273,1492768.472677944,2484585.36330856,1539837.7488434648,16429.636386947837,5669606.383842131,5669606.383842131,56.55924290961321,49.891994407685296,83.04095465603476,51.46516540252222,189.4921919733333,189.4921919733333,2932.846703389302,2587.1204032546693,4306.040491002704,2668.6962718257623,9826.007597646674,9826.007597646674,79061.8148964046,203742.72397361128,79061.8148964046,203742.72397361128,24,130600,24510130600,Census Tract 1306,G5020,S,872121,3815,+39.3264635,-076.6304217,N,L,Medfield/Hampden/Woodberry/Remington
